D_DPTO,D_PROV,D_DIST,D_DREUGEL,RURAL_PMM,RURAL_PMM_MUJE1,RURAL_PMM_MUJE2,RURAL_PMM_HOME1,RURAL_PMM_HOME2,RURAL_PMMA_MUJE1,RURAL_PMMA_MUJE2,RURAL_PMMA_HOME1,RURAL_PMMA_HOME2,RURAL_PMM_MUJDOC,RURAL_PMM_HOMDOC,RURAL_PMMA_MUJDOC,RURAL_PMMA_HOMDOC,RURAL_CRFA,RURAL_SRE,RURAL_ST,RURAL_CRFA_MUJE1,RURAL_CRFA_MUJE2,RURAL_CRFA_HOME1,RURAL_CRFA_HOME2,RURAL_SRE_MUJE1,RURAL_SRE_MUJE2,RURAL_SRE_HOME1,RURAL_SRE_HOME2,RURAL_MSE_MUJDOC,RURAL_MSE_HOMDOC
Amazonas,BAGUA,ARAMANGO,UGEL BAGUA,39,265,19,270,29,16,23,16,17,25,33,2,3,1,0,0,0,0,0,0,27,0,27,5,2,5
Amazonas,BAGUA,BAGUA,UGEL BAGUA,3,37,6,63,10,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BAGUA,COPALLIN,UGEL BAGUA,15,96,8,126,10,20,25,29,37,13,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BAGUA,IMAZA,UGEL IBIR-IMAZA,1,2,0,3,0,43,45,50,51,1,0,0,0,6,0,0,0,0,0,0,507,27,662,65,22,68
Amazonas,BAGUA,LA PECA,UGEL BAGUA,33,220,14,234,22,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,CHISQUILLA,UGEL BONGARÁ,2,10,0,22,1,7,3,12,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,CHURUJA,UGEL BONGARÁ,1,11,2,12,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,COROSHA,UGEL BONGARÁ,2,8,0,5,0,1,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,CUISPES,UGEL BONGARÁ,2,29,3,22,6,9,12,5,7,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,FLORIDA,UGEL BONGARÁ,9,97,6,91,11,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,JAZAN,UGEL BONGARÁ,9,91,9,73,8,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,JUMBILLA,UGEL BONGARÁ,2,10,0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,RECTA,UGEL BONGARÁ,1,5,0,3,0,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,SAN CARLOS,UGEL BONGARÁ,1,8,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,SHIPASBAMBA,UGEL BONGARÁ,4,31,2,44,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,VALERA,UGEL BONGARÁ,4,29,1,23,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,BONGARA,YAMBRASBAMBA,UGEL BONGARÁ,15,239,14,232,22,48,48,46,46,14,18,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,ASUNCION,UGEL CHACHAPOYAS,3,7,0,10,0,0,2,2,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,BALSAS,UGEL CHACHAPOYAS,8,58,9,52,17,16,23,20,26,3,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,CHACHAPOYAS,UGEL CHACHAPOYAS,8,73,11,135,12,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,CHETO,UGEL CHACHAPOYAS,2,5,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,CHILIQUIN,UGEL CHACHAPOYAS,5,22,1,18,2,8,1,2,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,CHUQUIBAMBA,UGEL CHACHAPOYAS,11,78,7,91,8,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,GRANADA,UGEL CHACHAPOYAS,3,36,0,35,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,HUANCAS,UGEL CHACHAPOYAS,1,5,1,11,2,5,1,3,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,LA JALCA,UGEL CHACHAPOYAS,11,83,7,75,6,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,LEIMEBAMBA,UGEL CHACHAPOYAS,7,53,2,73,10,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,LEVANTO,UGEL CHACHAPOYAS,1,5,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,MARISCAL CASTILLA,UGEL CHACHAPOYAS,5,34,4,39,7,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,MOLINOPAMPA,UGEL CHACHAPOYAS,7,104,10,88,8,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,OLLEROS,UGEL CHACHAPOYAS,2,17,0,12,0,9,1,5,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,QUINJALCA,UGEL CHACHAPOYAS,7,40,2,26,0,7,6,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,UGEL CHACHAPOYAS,1,12,0,15,0,2,10,6,9,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,SAN ISIDRO DE MAINO,UGEL CHACHAPOYAS,3,27,3,39,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,SOLOCO,UGEL CHACHAPOYAS,6,54,6,78,12,18,11,27,22,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CHACHAPOYAS,SONCHE,UGEL CHACHAPOYAS,2,8,2,6,2,2,8,3,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,CONDORCANQUI,EL CENEPA,UGEL CONDORCANQUI,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,437,39,590,67,13,59
Amazonas,CONDORCANQUI,NIEVA,UGEL CONDORCANQUI,1,7,0,8,1,7,10,4,5,1,0,0,0,6,0,0,0,0,0,0,253,22,436,73,9,41
Amazonas,CONDORCANQUI,RIO SANTIAGO,UGEL CONDORCANQUI,0,0,0,0,0,26,34,24,32,0,0,0,0,6,0,0,0,0,0,0,325,27,292,62,2,52
Amazonas,LUYA,CAMPORREDONDO,UGEL LUYA,9,108,26,99,20,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,COCABAMBA,UGEL LUYA,13,141,20,155,20,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,COLCAMAR,UGEL LUYA,6,56,9,65,6,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,CONILA,UGEL LUYA,6,30,3,34,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,INGUILPATA,UGEL LUYA,2,11,0,17,2,4,3,9,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,LAMUD,UGEL LUYA,1,10,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,LONGUITA,UGEL LUYA,1,19,0,24,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,LONYA CHICO,UGEL LUYA,4,40,3,51,9,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,LUYA,UGEL LUYA,6,56,7,55,8,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,LUYA VIEJO,UGEL LUYA,1,32,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,MARIA,UGEL LUYA,4,52,3,49,3,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,OCALLI,UGEL LUYA,6,88,6,91,7,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,OCUMAL,UGEL LUYA,14,172,14,179,18,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,PISUQUIA,UGEL LUYA,29,299,31,299,44,0,0,0,0,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,PROVIDENCIA,UGEL LUYA,10,109,8,92,8,12,13,16,10,5,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,SAN FRANCISCO DEL YESO,UGEL LUYA,3,38,4,32,3,12,6,10,7,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,SAN JERONIMO,UGEL LUYA,4,20,4,20,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,SAN JUAN DE LOPECANCHA,UGEL LUYA,3,28,4,26,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,SANTA CATALINA,UGEL LUYA,5,69,9,68,9,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,SANTO TOMAS,UGEL LUYA,12,150,23,152,15,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,TINGO,UGEL LUYA,5,29,4,26,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,LUYA,TRITA,UGEL LUYA,2,29,1,32,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,CHIRIMOTO,UGEL RODRÍGUEZ DE MENDOZA,13,111,6,128,16,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,COCHAMAL,UGEL RODRÍGUEZ DE MENDOZA,2,33,0,44,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,HUAMBO,UGEL RODRÍGUEZ DE MENDOZA,6,35,1,37,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,LIMABAMBA,UGEL RODRÍGUEZ DE MENDOZA,8,65,1,78,7,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,LONGAR,UGEL RODRÍGUEZ DE MENDOZA,1,19,1,31,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,MARISCAL BENAVIDES,UGEL RODRÍGUEZ DE MENDOZA,2,9,1,9,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,MILPUC,UGEL RODRÍGUEZ DE MENDOZA,2,23,0,13,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,OMIA,UGEL RODRÍGUEZ DE MENDOZA,34,455,28,472,55,75,104,98,81,23,42,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,SAN NICOLAS,UGEL RODRÍGUEZ DE MENDOZA,4,38,1,39,1,5,8,5,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,SANTA ROSA,UGEL RODRÍGUEZ DE MENDOZA,2,19,1,17,1,6,7,3,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,TOTORA,UGEL RODRÍGUEZ DE MENDOZA,2,6,0,18,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,RODRIGUEZ_DE_MENDOZA,VISTA ALEGRE,UGEL RODRÍGUEZ DE MENDOZA,11,109,9,104,9,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,BAGUA GRANDE,UGEL UTCUBAMBA,89,1049,92,1032,111,54,51,62,53,81,84,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,CAJARURO,UGEL UTCUBAMBA,80,833,88,880,81,0,0,0,0,74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,CUMBA,UGEL UTCUBAMBA,26,351,25,339,37,89,78,78,86,18,31,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,EL MILAGRO,UGEL UTCUBAMBA,15,209,15,221,15,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,JAMALCA,UGEL UTCUBAMBA,30,362,25,370,39,39,43,34,51,28,24,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,LONYA GRANDE,UGEL UTCUBAMBA,30,361,28,401,44,0,0,0,0,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazonas,UTCUBAMBA,YAMON,UGEL UTCUBAMBA,14,186,8,174,14,43,23,41,27,14,14,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,AIJA,AIJA,UGEL AIJA,0,0,0,0,0,5,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,AIJA,CORIS,UGEL AIJA,1,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,AIJA,HUACLLAN,UGEL AIJA,0,0,0,0,0,16,10,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,AIJA,LA MERCED,UGEL AIJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,AIJA,SUCCHA,UGEL AIJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,ANTONIO_RAYMONDI,SAN JUAN DE RONTOY,UGEL ANTONIO RAYMONDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,ASUNCION,CHACAS,UGEL ASUNCIËN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,ASUNCION,CHACAS,UGEL ASUNCION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,ABELARDO PARDO LEZAMETA,UGEL BOLOGNESI,1,4,0,7,0,3,1,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,ANTONIO RAYMONDI,UGEL BOLOGNESI,1,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,AQUIA,UGEL BOLOGNESI,3,11,1,7,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,CAJACAY,UGEL BOLOGNESI,5,50,7,52,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,CANIS,UGEL BOLOGNESI,1,6,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,CHIQUIAN,UGEL BOLOGNESI,4,29,2,33,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,COLQUIOC,UGEL BOLOGNESI,4,21,1,27,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,HUALLANCA,UGEL BOLOGNESI,6,62,9,45,8,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,HUASTA,UGEL BOLOGNESI,6,33,5,39,13,1,1,0,2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,HUAYLLACAYAN,UGEL BOLOGNESI,5,36,2,33,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,BOLOGNESI,SAN MIGUEL DE CORPANQUI,UGEL BOLOGNESI,1,15,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CARHUAZ,CARHUAZ,UGEL CARHUÁZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CASMA,BUENA VISTA ALTA,UGEL CASMA,3,36,2,33,3,26,24,24,30,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CASMA,CASMA,UGEL CASMA,12,109,7,96,8,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CASMA,COMANDANTE NOEL,UGEL CASMA,3,33,1,39,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CASMA,YAUTAN,UGEL CASMA,3,11,0,17,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,ACO,UGEL CORONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,BAMBAS,UGEL CORONGO,3,19,1,23,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,CORONGO,UGEL CORONGO,3,6,1,12,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,CUSCA,UGEL CORONGO,4,46,5,49,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,LA PAMPA,UGEL CORONGO,2,17,1,17,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,YANAC,UGEL CORONGO,4,27,4,31,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,CORONGO,YUPAN,UGEL CORONGO,1,15,1,15,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARAZ,HUANCHAY,UGEL HUARMEY,7,46,7,56,6,22,29,16,16,10,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARAZ,INDEPENDENCIA,UGEL HUARAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARI,HUACCHIS,UGEL HUARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARI,MASIN,UGEL HUARI,2,15,1,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARI,PAUCAS,UGEL HUARI,2,13,0,11,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARI,RAHUAPAMPA,UGEL HUARI,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARI,SAN MARCOS,UGEL HUARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARI,UCO,UGEL HUARI,3,26,4,34,7,16,15,24,18,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARMEY,COCHAPETI,UGEL HUARMEY,3,24,2,33,3,1,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARMEY,CULEBRAS,UGEL HUARMEY,6,58,9,64,9,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARMEY,HUARMEY,UGEL HUARMEY,7,45,5,56,4,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARMEY,HUAYAN,UGEL HUARMEY,2,10,0,8,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUARMEY,MALVAS,UGEL HUARMEY,5,15,0,24,3,2,1,3,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,CARAZ,UGEL HUAYLAS,0,0,0,0,0,8,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,HUALLANCA,UGEL HUAYLAS,0,0,0,0,0,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,HUAYLAS,UGEL HUAYLAS,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,PAMPAROMAS,UGEL HUAYLAS,0,0,0,0,0,24,10,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,SANTA CRUZ,UGEL HUAYLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,SANTO TORIBIO,UGEL HUAYLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,HUAYLAS,YURACMARCA,UGEL HUAYLAS,0,0,0,0,0,8,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,MARISCAL_LUZURIAGA,FIDEL OLIVAS ESCUDERO,UGEL MARISCAL LUZURIAGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,OCROS,COCHAS,UGEL OCROS,1,3,0,3,0,6,5,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,OCROS,CONGAS,UGEL OCROS,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,OCROS,OCROS,UGEL OCROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,OCROS,SAN PEDRO,UGEL OCROS,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,OCROS,SANTIAGO DE CHILCAS,UGEL OCROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,BOLOGNESI,UGEL PALLASCA,4,33,0,28,8,13,11,20,11,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,CABANA,UGEL PALLASCA,5,28,2,24,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,CONCHUCOS,UGEL PALLASCA,13,165,17,154,22,81,75,88,72,18,8,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,HUACASCHUQUE,UGEL PALLASCA,2,34,8,44,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,HUANDOVAL,UGEL PALLASCA,3,15,2,13,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,LACABAMBA,UGEL PALLASCA,3,29,3,28,4,4,4,6,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,PALLASCA,UGEL PALLASCA,6,116,17,90,23,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,PAMPAS,UGEL PALLASCA,14,150,10,135,14,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,SANTA ROSA,UGEL PALLASCA,5,56,1,56,7,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,PALLASCA,TAUCA,UGEL PALLASCA,8,56,3,76,5,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,RECUAY,HUAYLLAPAMPA,UGEL RECUAY,1,4,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,RECUAY,LLACLLIN,UGEL RECUAY,1,21,3,18,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,RECUAY,PARARIN,UGEL RECUAY,7,45,6,57,3,8,5,9,13,7,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,RECUAY,RECUAY,UGEL RECUAY,3,4,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,RECUAY,TICAPAMPA,UGEL RECUAY,2,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,CACERES DEL PERU,UGEL SANTA,20,114,17,135,22,28,22,24,26,17,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,CHIMBOTE,UGEL SANTA,13,202,9,236,19,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,MACATE,UGEL SANTA,37,188,12,184,29,21,21,13,26,29,22,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,MORO,UGEL SANTA,15,114,14,151,22,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,NEPEÑA,UGEL SANTA,5,92,5,108,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
