index,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,DISTRITO FEDERAL,COAHUILA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MEXICO,MICHOACAN,MORELOS,NAYARIT,NUEVO LEON,OAXACA,PUEBLA,QUERETARO,QUINTANA ROO,SAN LUIS POTOSI,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ,YUCATAN,ZACATECAS,Nacional
2020-08-29,44,40,52,8,5,67,748,127,34,21,207,42,72,91,238,91,17,21,244,76,88,84,30,113,66,132,110,78,21,111,49,40,3167
2020-08-30,33,38,64,6,7,47,265,54,31,27,157,41,65,117,175,84,9,25,163,23,99,61,48,116,62,54,81,91,20,102,48,32,2245
2020-08-31,99,194,129,33,18,137,1074,234,81,139,570,147,118,329,710,306,56,46,428,103,206,144,95,289,138,242,187,250,47,255,173,67,7044
2020-09-01,67,186,115,17,21,179,1456,237,53,142,472,158,100,254,633,307,34,61,490,126,194,161,79,245,144,244,208,252,38,250,141,91,7155
2020-09-02,67,158,134,28,12,146,1501,202,47,173,383,174,117,274,667,248,31,38,460,90,179,109,67,275,166,156,184,247,40,255,169,124,6921
2020-09-03,75,164,113,24,14,118,1382,186,37,108,401,154,90,273,586,267,32,48,471,127,176,111,51,219,88,130,119,245,48,202,165,76,6300
2020-09-04,45,125,104,17,15,94,1260,191,43,112,424,165,90,225,590,215,32,30,416,97,167,123,53,202,124,197,148,228,54,201,148,106,6041
2020-09-05,21,65,58,3,9,53,674,96,23,26,124,62,45,101,261,106,18,20,180,102,112,57,28,84,41,92,73,119,45,90,66,52,2906
2020-09-06,26,38,39,7,7,43,265,96,22,35,141,81,47,110,183,87,6,21,135,26,71,45,27,61,49,56,79,67,26,90,73,39,2098
2020-09-07,76,161,135,18,19,141,1009,196,52,126,416,230,105,343,694,259,35,58,441,136,178,112,83,234,118,174,155,225,39,199,185,76,6428
2020-09-08,54,127,126,12,15,123,1397,199,47,110,455,181,78,295,680,254,37,44,529,133,156,112,70,200,113,214,134,211,40,224,183,76,6629
2020-09-09,63,115,103,11,18,129,1342,163,31,108,391,162,113,278,573,239,34,39,450,151,177,107,48,184,97,207,82,184,27,212,149,78,6065
2020-09-10,56,109,83,10,26,109,1240,153,42,101,425,159,81,239,636,261,39,32,330,124,173,67,46,184,98,143,123,162,31,177,145,103,5707
2020-09-11,47,112,93,32,10,116,1215,137,48,117,409,184,103,226,583,183,21,28,341,82,126,91,30,204,113,129,124,167,27,185,135,88,5506
2020-09-12,18,39,65,11,9,59,750,73,21,19,132,88,48,95,252,77,6,12,177,166,73,36,18,66,54,75,93,77,19,81,68,38,2815
2020-09-13,15,33,28,7,4,22,243,70,27,23,121,77,50,126,193,73,13,29,126,35,51,42,15,69,38,63,86,41,19,85,58,36,1918
2020-09-14,71,117,99,14,18,126,1006,187,50,98,499,205,107,328,671,249,43,47,498,135,181,105,67,248,137,217,149,170,55,207,98,71,6273
2020-09-15,22,53,91,3,13,123,799,122,47,77,261,193,74,187,430,215,27,22,306,147,121,72,41,137,57,137,134,143,36,77,117,88,4372
2020-09-16,31,34,55,4,3,76,239,100,24,15,155,69,60,118,194,90,12,19,211,123,75,32,25,69,34,92,51,57,11,92,37,44,2251
2020-09-17,86,126,89,10,20,115,1309,198,45,108,309,190,93,331,688,235,39,50,540,158,174,86,57,188,118,177,158,155,56,240,159,109,6416
2020-09-18,54,104,114,41,14,159,1180,151,65,119,302,158,92,251,632,177,26,42,439,89,138,75,56,209,120,145,135,139,24,177,119,68,5614
2020-09-19,37,40,64,3,9,63,666,87,39,21,110,88,44,120,221,80,12,26,228,116,82,57,35,94,65,94,66,66,20,69,67,33,2822
2020-09-20,39,38,19,6,4,66,273,47,36,31,85,49,35,104,222,55,15,21,172,32,56,44,31,64,27,33,54,50,14,80,46,17,1865
2020-09-21,77,98,107,22,22,183,1000,212,58,151,291,191,122,339,680,235,42,45,535,169,183,118,77,227,129,167,125,192,38,273,140,75,6323
2020-09-22,70,105,84,6,14,153,1272,182,76,108,277,196,111,342,553,206,36,43,517,153,173,108,70,219,124,204,130,186,46,178,141,94,6177
2020-09-23,76,107,84,14,13,146,1234,175,57,109,208,209,85,307,625,217,29,34,468,142,126,117,55,202,110,190,144,121,48,174,139,69,5834
2020-09-24,76,79,82,15,16,119,1186,168,73,96,260,156,83,300,514,187,24,45,465,97,122,95,56,144,88,157,119,128,28,179,161,90,5408
2020-09-25,48,81,92,17,5,151,1171,164,45,109,219,125,82,295,608,189,32,20,413,111,148,89,64,167,82,151,109,152,21,141,107,79,5287
2020-09-26,26,28,57,9,9,57,766,125,37,15,83,64,52,94,226,75,10,15,213,110,83,51,33,80,35,76,48,66,6,58,31,33,2671
2020-09-27,25,29,19,5,12,58,318,64,25,22,76,63,25,104,166,59,2,14,153,44,65,40,26,57,42,44,69,53,9,72,55,25,1840
2020-09-28,98,113,94,16,17,195,1147,192,75,121,321,176,90,301,595,231,32,40,601,184,157,124,100,179,134,208,144,170,28,214,126,81,6304
2020-09-29,95,100,98,14,15,220,1243,244,70,112,246,194,85,358,541,213,41,39,482,161,98,111,54,130,110,212,120,164,38,132,111,113,5964
2020-09-30,88,129,79,13,11,201,1231,221,74,128,280,167,81,306,523,148,24,24,384,115,111,116,60,165,96,180,94,133,34,148,113,81,5558
2020-10-01,54,109,84,14,16,204,1192,196,54,114,274,115,77,255,530,161,48,37,387,132,128,128,61,129,91,179,59,113,22,135,107,88,5293
2020-10-02,64,84,71,20,12,244,1069,200,55,119,304,117,76,234,427,143,31,24,364,107,147,110,59,172,95,175,69,84,22,120,95,93,5006
2020-10-03,17,49,43,0,5,109,560,127,35,16,59,57,50,115,198,87,13,10,233,105,48,59,20,79,42,58,49,69,14,65,28,39,2458
2020-10-04,41,31,27,5,3,85,241,106,21,23,62,55,47,84,155,40,11,16,154,60,55,45,19,68,24,52,46,33,5,53,44,58,1769
2020-10-05,94,142,100,18,14,355,1047,258,57,162,207,176,83,270,435,166,65,35,581,131,147,123,85,208,110,218,82,147,16,188,130,84,5934
2020-10-06,86,138,82,7,11,352,1233,322,64,146,213,133,89,274,404,177,48,20,551,156,126,113,57,216,130,185,107,129,22,160,102,103,5956
2020-10-07,71,131,69,13,8,352,1247,246,56,203,269,151,106,300,435,148,45,25,578,148,137,118,20,210,91,141,60,126,20,130,26,95,5775
2020-10-08,80,91,89,7,9,408,1202,236,72,180,274,126,79,228,391,132,45,25,478,125,106,131,49,191,100,131,90,102,24,135,74,103,5513
2020-10-09,67,75,94,19,8,448,1210,250,75,175,278,102,68,243,370,119,25,34,503,132,127,162,59,233,98,108,110,98,26,146,100,104,5666
2020-10-10,20,44,49,2,8,328,557,159,32,29,92,51,39,96,212,73,21,15,290,135,71,82,27,157,53,72,60,62,18,48,46,93,3041
2020-10-11,55,37,22,1,4,182,311,107,28,36,86,38,48,120,155,49,15,17,202,57,45,75,26,92,47,55,53,36,11,61,53,94,2218
2020-10-12,107,132,111,13,18,432,1257,319,49,287,313,134,99,320,472,217,54,29,700,124,171,200,49,239,131,143,106,124,31,177,139,130,6827
2020-10-13,93,135,94,13,8,688,1382,385,56,213,301,108,88,303,470,185,37,32,605,149,126,208,58,303,124,191,86,152,44,144,175,179,7135
2020-10-14,100,135,76,13,8,756,1230,276,50,199,282,137,105,314,422,136,49,22,503,138,138,192,50,228,113,174,96,106,31,146,109,142,6476
2020-10-15,90,127,96,12,17,633,1350,300,46,261,294,113,119,283,439,144,30,27,510,113,158,220,46,219,95,166,68,98,14,127,112,139,6466
2020-10-16,82,91,117,22,6,642,1528,280,74,224,309,79,98,269,441,158,45,26,534,131,144,204,46,204,107,138,84,107,30,107,133,155,6615
2020-10-17,33,50,57,6,3,455,680,176,36,61,109,27,54,142,219,59,14,16,296,77,79,112,19,102,63,70,42,56,17,50,76,98,3354
2020-10-18,48,51,23,2,1,261,338,164,27,53,105,26,68,123,183,45,12,12,190,38,56,91,12,103,35,76,40,41,15,45,34,51,2369
2020-10-19,148,155,114,18,16,782,1876,407,43,332,391,117,131,404,519,183,31,35,550,127,190,295,45,280,116,211,71,144,26,183,132,161,8233
2020-10-20,94,144,92,10,4,916,1993,432,49,326,452,94,115,348,552,216,39,32,515,112,157,233,55,323,119,159,73,218,35,112,196,179,8394
2020-10-21,114,147,102,5,7,641,1753,414,39,352,428,88,118,324,437,144,39,21,560,133,143,179,31,243,104,166,73,154,27,83,163,188,7420
2020-10-22,120,135,81,16,10,641,1784,430,36,338,384,94,103,275,509,146,35,15,431,112,147,226,38,218,120,184,77,128,29,120,142,172,7296
2020-10-23,122,153,97,10,6,574,1894,409,36,300,409,60,110,232,510,109,34,10,503,102,173,200,30,238,127,160,79,138,32,101,109,168,7235
2020-10-24,56,46,58,2,3,334,789,233,21,96,159,30,81,124,180,54,18,8,267,94,96,142,23,138,44,50,36,83,19,46,53,120,3503
2020-10-25,42,42,21,4,5,281,330,169,16,85,125,36,64,100,186,48,8,12,182,65,70,108,19,95,47,52,36,73,10,33,43,67,2474
2020-10-26,197,165,112,31,8,721,1990,391,39,382,546,90,147,369,560,164,43,23,530,113,166,269,37,214,130,231,84,184,34,152,104,185,8411
2020-10-27,185,125,95,14,9,627,1928,383,52,431,569,61,109,299,551,162,41,31,486,141,152,236,43,253,124,144,114,174,27,119,35,229,7949
2020-10-28,160,120,87,18,5,496,1953,341,38,343,440,47,120,308,521,148,24,21,444,82,145,210,53,206,108,130,111,100,28,117,86,175,7185
2020-10-29,173,88,85,7,8,484,1708,372,35,312,423,71,136,272,542,141,25,12,466,102,169,217,24,230,71,118,78,98,24,95,100,187,6873
2020-10-30,160,95,66,19,3,509,1545,319,34,278,401,59,105,240,513,121,20,14,441,98,149,196,46,161,77,150,21,105,22,89,71,157,6284
2020-10-31,61,51,35,1,1,253,703,173,19,74,141,30,50,157,205,45,13,8,222,56,73,164,23,114,33,43,38,51,15,31,43,93,3019
2020-11-01,50,46,25,0,1,261,313,103,18,61,137,19,58,95,185,38,12,9,165,33,46,106,13,80,30,41,33,38,26,41,30,59,2172
2020-11-02,198,148,86,9,4,386,673,324,30,261,255,30,101,290,356,101,43,22,490,49,115,267,35,156,82,139,42,109,33,107,64,166,5171
2020-11-03,207,131,69,5,4,481,2171,411,29,343,486,87,133,324,602,144,46,25,555,149,180,250,41,196,84,220,103,135,36,119,87,234,8087
2020-11-04,186,149,82,20,3,502,2006,355,34,385,477,56,118,284,524,164,34,17,541,117,145,281,32,226,107,178,104,116,29,81,73,211,7637
2020-11-05,164,99,72,7,4,463,1966,346,30,308,500,68,135,276,484,136,42,25,593,89,141,299,25,236,117,226,113,129,23,123,69,249,7557
2020-11-06,177,118,58,5,4,370,1775,362,24,266,476,48,93,268,510,108,38,17,780,106,159,283,31,189,73,151,82,111,40,91,81,204,7098
2020-11-07,50,65,29,6,2,185,832,206,19,78,190,31,61,95,265,46,20,14,415,73,92,174,16,135,39,69,50,62,20,46,39,121,3545
2020-11-08,69,53,25,5,2,162,358,145,13,76,179,22,78,92,238,52,13,11,288,29,50,200,17,59,34,85,30,69,19,35,44,100,2652
2020-11-09,268,154,114,12,7,402,2420,411,30,351,551,80,147,333,667,155,59,18,708,158,187,297,30,311,120,227,138,173,39,145,70,192,8974
2020-11-10,219,108,85,8,10,402,2343,497,32,319,602,62,156,312,688,166,70,28,726,141,158,329,36,281,101,226,109,150,44,142,120,269,8939
2020-11-11,194,129,77,12,16,374,2144,455,29,292,602,71,121,321,689,130,50,18,617,123,202,365,27,248,107,253,101,121,35,108,78,249,8358
2020-11-12,197,99,93,12,19,460,2033,394,10,314,567,68,127,282,590,142,41,14,619,119,197,322,24,307,83,223,124,111,42,111,152,255,8151
2020-11-13,157,98,65,19,4,338,2033,346,12,283,588,45,118,296,555,133,45,19,629,105,162,265,35,228,73,192,129,129,45,90,71,274,7581
2020-11-14,56,71,31,3,3,189,935,216,3,140,290,25,65,133,304,47,17,8,371,77,109,185,15,133,45,79,58,70,35,42,47,106,3908
2020-11-15,49,61,21,6,1,117,442,124,7,47,146,16,74,112,222,33,16,5,289,75,73,225,12,94,25,62,33,57,15,45,38,99,2641
2020-11-16,81,75,31,5,5,192,459,188,6,133,244,34,101,184,278,68,13,7,270,76,81,134,13,111,33,126,40,86,33,46,34,126,3313
2020-11-17,280,195,85,12,16,388,2521,390,30,391,770,68,169,357,781,185,56,20,602,126,241,328,31,284,118,292,138,225,71,143,87,225,9625
2020-11-18,244,235,92,22,16,310,2174,382,35,324,684,64,128,379,718,145,52,17,515,111,186,348,44,270,99,254,114,222,68,92,115,260,8719
2020-11-19,216,222,91,4,12,303,2004,312,24,285,727,49,125,340,613,145,50,17,564,101,220,296,21,276,96,262,123,169,40,103,103,302,8215
2020-11-20,192,212,72,19,13,336,2158,325,14,299,744,62,135,281,701,102,38,13,579,74,166,364,44,254,105,280,131,172,44,85,120,261,8395
2020-11-21,45,129,39,2,1,148,1245,179,15,71,300,31,61,155,342,56,21,5,291,69,113,211,14,111,45,111,91,82,22,41,79,95,4220
2020-11-22,59,107,30,6,5,93,472,118,6,77,187,22,84,133,270,50,6,19,185,52,71,202,13,72,20,92,60,73,22,33,61,85,2785
2020-11-23,285,348,102,25,15,239,2878,309,26,369,838,113,188,448,878,139,70,24,547,118,217,490,57,252,90,403,140,172,31,151,160,239,10361
2020-11-24,238,318,102,12,7,255,2998,342,23,351,940,87,156,357,879,179,57,33,493,108,228,439,55,331,106,351,144,173,30,114,104,277,10287
2020-11-25,193,328,87,27,6,225,2768,314,20,232,809,63,184,413,848,151,55,18,527,106,215,389,54,264,64,355,186,147,26,97,132,283,9586
2020-11-26,168,319,96,22,11,225,2849,295,24,301,870,66,187,385,832,158,58,20,533,95,210,432,50,237,78,319,128,140,25,119,113,235,9600
2020-11-27,145,277,75,13,9,170,3117,324,21,286,845,111,161,332,908,144,35,21,494,74,233,377,63,229,89,284,162,161,37,124,66,231,9618
2020-11-28,46,121,46,3,4,91,1669,129,14,42,351,26,66,199,455,72,29,12,316,80,160,244,16,136,36,127,90,80,22,53,53,108,4896
2020-11-29,55,113,32,1,4,76,608,123,15,77,244,24,67,121,300,49,31,8,160,30,73,229,15,77,30,104,98,65,16,49,35,84,3013
2020-11-30,226,337,115,19,15,178,3781,290,24,268,792,78,178,399,1006,177,79,22,540,164,242,415,56,253,98,340,187,154,48,165,95,193,10934
2020-12-01,203,397,124,15,21,172,4083,342,22,247,952,83,156,421,1109,191,89,21,500,136,270,406,64,255,103,386,174,132,46,94,102,317,11633
2020-12-02,158,304,108,17,17,127,4402,280,26,233,837,70,182,432,1151,193,65,29,423,156,284,449,59,216,76,373,199,129,39,110,114,208,11466
2020-12-03,137,292,90,14,19,115,4460,325,26,198,813,70,206,378,1186,136,70,29,412,145,262,416,59,207,80,335,192,148,32,78,110,179,11219
2020-12-04,115,267,100,19,23,101,4654,299,16,169,713,54,174,319,1250,147,42,16,376,130,249,352,43,198,95,305,165,125,40,91,78,190,10915
2020-12-05,40,163,46,6,7,60,2812,120,16,20,265,48,84,150,633,48,28,12,226,90,174,263,21,107,26,187,103,55,32,39,41,76,5998
2020-12-06,47,114,22,2,4,43,787,87,11,27,204,39,110,134,390,51,20,11,125,54,84,228,19,69,13,180,94,53,12,44,42,58,3178
2020-12-07,148,355,111,18,21,107,5355,270,25,190,871,110,195,397,1593,189,68,25,507,164,284,394,59,189,96,473,256,157,89,119,88,187,13110
2020-12-08,136,379,119,12,22,135,5094,331,22,193,918,87,215,357,1601,176,98,14,605,129,241,407,44,270,79,388,291,169,49,129,100,197,13007
2020-12-09,114,332,100,21,21,134,5081,277,25,150,862,80,194,381,1428,147,85,27,584,150,318,385,47,192,64,436,323,142,47,113,87,155,12502
2020-12-10,101,322,140,5,27,104,5314,302,21,146,931,94,223,351,1414,171,95,20,582,124,267,443,36,184,80,340,279,165,67,135,83,190,12756
2020-12-11,95,318,116,27,26,76,5173,248,17,144,687,82,178,364,1439,174,67,23,614,190,292,519,70,219,95,385,258,175,64,102,100,162,12499
2020-12-12,26,159,75,9,4,60,2925,148,16,32,351,56,122,234,831,74,30,11,377,113,189,218,23,95,38,213,173,99,34,60,48,59,6902
2020-12-13,27,142,27,3,15,41,715,92,16,30,212,52,102,143,395,51,22,8,264,34,106,214,22,69,30,138,174,87,25,49,50,67,3422
2020-12-14,118,361,153,36,34,102,5455,329,24,183,993,149,239,447,1726,233,86,32,726,185,314,471,68,250,118,455,278,219,108,172,174,143,14381
2020-12-15,117,351,152,18,20,100,5492,337,8,170,879,112,248,372,1714,237,86,28,697,169,325,385,82,273,101,453,273,240,109,167,136,195,14046
2020-12-16,94,333,129,31,29,122,5220,337,30,144,750,103,197,438,1629,198,74,14,625,171,385,442,56,210,96,418,293,239,104,165,120,135,13331
2020-12-17,105,314,138,16,30,104,5200,345,24,141,692,115,210,408,1526,195,78,18,552,184,306,407,60,226,70,389,262,192,75,129,96,193,12800
2020-12-18,100,240,120,24,22,81,5631,239,16,132,634,93,212,333,1515,174,85,28,474,165,324,332,53,194,90,360,262,221,102,113,90,92,12551
2020-12-19,32,123,67,2,13,43,2982,151,18,20,307,23,97,155,698,76,40,11,283,144,220,174,28,102,44,242,161,119,49,63,46,83,6616
2020-12-20,29,142,26,6,10,61,823,128,15,20,293,32,112,189,431,65,40,11,232,73,166,161,24,86,32,165,151,83,47,54,31,61,3799
2020-12-21,132,407,134,21,34,72,5581,305,30,138,817,107,224,500,1687,253,109,32,709,230,436,434,83,292,120,475,310,267,117,179,100,141,14476
2020-12-22,114,318,141,9,26,107,5426,351,27,151,833,90,206,399,1684,228,121,20,690,203,394,333,82,237,90,438,322,260,109,160,117,201,13887
2020-12-23,81,255,126,28,28,103,5243,310,29,121,647,90,174,353,1569,183,121,20,564,251,351,481,45,251,78,388,301,223,96,154,70,89,12823
