CVE_ENT,ENT,CVE_MUN,MUN,POB_TOT,VP,ANALF,SPRIM,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL<5000,PO2SM,OVSD,OVSDSE,IM,GM,IND0A100,LUG_NAC,LUGAR_EST,AÑOS
10,Durango,10019,Ot�ez,5518,977,16.21,-,-,56.47,25.12,-,-,-,-,92.13,-,1.021,Muy alto,-,417,-,1995
10,Durango,10003,Coneto De Comonfort,5403,960,5.65,-,-,8.82,25.05,-,-,-,-,87.74,-,-0.033,Medio,-,1208,-,1995
10,Durango,10019,Ot�ez,5385,-,7.62,28.26,22.81,8.54,7.8,46.05,23.41,100,59.76,-,-,0.956,Alto,-,418,3,2015
10,Durango,10011, Ind�                                             ,5280,-,4.74,34.69,7.58,1.76,1.56,26.35,4.34,100,66.36,-,-,-0.492,Medio,22.118,1612,-,2010
10,Durango,10019, Ot�ez                                            ,5208,-,8.71,36.41,32.99,32.98,28.69,58,28.26,100,83.84,-,-,1.59,Muy alto,45.64,158,-,2010
10,Durango,10010,Hidalgo,5203,1202,6.19,-,-,6.22,18.98,-,-,-,-,55.56,-,-0.695,Medio,-,1750,-,1995
10,Durango,10019,Ot�ez,5093,-,13.05,56.92,-,52.96,26.62,62.45,58.15,100,70.18,-,55.9,1.081,Muy alto,-,372,3,2000
10,Durango,10011,Ind�,4927,-,4.35,30.47,7.57,0.73,1.12,22.25,1.22,100,59.17,-,-,-0.444,Medio,-,1570,17,2015
10,Durango,10025,San Bernardo,4883,1181,7.82,-,-,22.67,36.4,-,-,-,-,57.51,-,-0.236,Medio,-,1388,-,1995
10,Durango,10011,Ind�,4824,-,5.13,41.71,15.49,2.04,2.16,31.1,5.96,100,74.57,-,-,-0.473,Medio,-,1608,22,2005
10,Durango,10002,Canelas,4683,-,11.47,35.34,10.39,8.03,5.85,37.6,17.76,100,32.46,-,-,0.45,Alto,-,759,4,2015
10,Durango,10010,Hidalgo,4619,-,5.76,40.36,-,5.01,11.93,35.52,7.4,100,75.44,-,20.54,-0.593,Medio,-,1699,20,2000
10,Durango,10002,Canelas,4557,-,19.61,69.37,71.32,78.76,49.35,59.81,58.6,100,61.41,-,-,0.581,Alto,-,704,5,1990
10,Durango,10002,Canelas,4555,881,22.34,-,-,55.94,10.33,-,-,-,-,74.69,-,0.377,Alto,-,838,-,1995
10,Durango,10003,Coneto De Comonfort,4554,-,6.31,49.22,-,8.81,4.72,46.9,16.26,100,72.59,-,46.9,-0.158,Medio,-,1337,10,2000
10,Durango,10019,Ot�ez,4543,-,12.32,45.66,37.93,13.31,34.24,61.26,55.17,100,68.35,-,-,0.901,Alto,-,469,5,2005
10,Durango,10003, Coneto de Comonfort                              ,4530,-,4.86,32.45,25.48,1.95,3.25,37.55,5.1,100,76.3,-,-,-0.066,Medio,26.922,1256,-,2010
10,Durango,10003,Coneto de Comonfort,4390,-,3.77,25.35,12.78,0.68,1.23,25.76,2.1,100,57.17,-,-,-0.419,Medio,-,1544,15,2015
10,Durango,10003,Coneto de Comonfort,4309,-,6.52,40.22,42.53,2.73,6.8,42.03,10.26,100,70.69,-,-,-0.112,Medio,-,1293,14,2005
10,Durango,10002,Canelas,4298,-,19.21,61.96,-,43.36,14.82,53.16,53.65,100,70.81,-,49.4,0.891,Alto,-,488,4,2000
10,Durango,10019,Ot�ez,4296,-,21.27,74.69,90.92,84.59,59.39,72.03,76.07,100,82.27,-,-,1.31,Muy alto,-,265,3,1990
10,Durango,10010, Hidalgo                                          ,4265,-,4.1,27.48,7.56,2.6,8.13,27.49,2.75,100,67.21,-,-,-0.546,Medio,21.505,1655,-,2010
10,Durango,10010,Hidalgo,4208,-,5.37,34.59,15.82,2.77,11.71,30.31,5.02,100,73.46,-,-,-0.514,Medio,-,1637,23,2005
10,Durango,10025,San Bernardo,4147,-,7.55,51.24,-,9.01,21.38,31.87,17.06,100,84.23,-,32.71,-0.16,Medio,-,1339,11,2000
10,Durango,10002, Canelas                                          ,4122,-,13.95,42.91,19.77,44.19,30.43,44.93,22.74,100,79.37,-,-,1.612,Muy alto,45.891,154,-,2010
10,Durango,10002,Canelas,4091,-,18.75,50.49,24.56,30.77,64.38,49,46.52,100,68.96,-,-,1.23,Muy alto,-,294,4,2005
10,Durango,10010,Hidalgo,3838,-,4.05,22.51,6.68,1.2,3.11,21.81,1.88,100,44.75,-,-,-0.689,Bajo,-,1790,24,2015
10,Durango,10025,San Bernardo,3726,-,6.41,43.76,26.73,9.49,18.68,27.93,14.92,100,82.03,-,-,-0.024,Alto,-,1206,11,2005
10,Durango,10025, San Bernardo                                     ,3433,-,6.68,39.25,24.04,7.11,21.79,23.19,5.78,100,78.2,-,-,0.139,Medio,29.244,1075,-,2010
10,Durango,10025,San Bernardo,3205,-,6.86,35.85,14.45,5.9,4.8,20.15,2.47,100,46.51,-,-,-0.103,Medio,-,1254,10,2015
10,Durango,10030,San Pedro del Gallo,2630,-,6.37,58.79,83.78,21.03,35.76,55.16,19.36,100,87.02,-,-,-0.004,Medio,-,1191,11,1990
10,Durango,10029,San Luis del Cordero,2564,-,9.37,53.45,59.63,6.98,8.05,52.05,15.23,100,75.51,-,-,-0.567,Bajo,-,1652,23,1990
10,Durango,10029,San Luis Del Cordero,2364,509,7.72,-,-,3.34,2.03,-,-,-,-,41.19,-,-0.853,Bajo,-,1879,-,1995
10,Durango,10029, San Luis del Cordero                             ,2181,-,6.05,32.51,5.91,2.03,0.83,33.09,0.79,100,70.38,-,-,-0.436,Medio,22.742,1573,-,2010
10,Durango,10030,San Pedro Del Gallo,2144,449,5.4,-,-,7.23,6.06,-,-,-,-,78.13,-,-0.458,Medio,-,1566,-,1995
10,Durango,10029,San Luis del Cordero,2077,-,6.5,27.67,5.16,1.01,0.67,25.85,1.07,100,52.4,-,-,-0.482,Medio,-,1603,18,2015
10,Durango,10029,San Luis Del Cordero,2070,-,8,45.82,-,2.36,7.08,33.93,7.17,100,74.57,-,10.12,-0.653,Medio,-,1739,23,2000
10,Durango,10029,San Luis del Cordero,2013,-,9.52,39.64,7.77,1.69,0,38.83,3.86,100,72.62,-,-,-0.448,Medio,-,1590,20,2005
10,Durango,10030,San Pedro Del Gallo,1876,-,6.49,42.25,-,4.9,5.9,35.31,13.62,100,75.77,-,25.47,-0.523,Medio,-,1637,18,2000
10,Durango,10030, San Pedro del Gallo                              ,1709,-,4.22,31.62,8.04,2.29,3.9,27.65,1.82,100,76.53,-,-,-0.432,Medio,22.788,1571,-,2010
10,Durango,10030,San Pedro del Gallo,1486,-,5.69,37.68,13.46,3.23,10.11,29.6,11.91,100,73.79,-,-,-0.441,Medio,-,1582,18,2005
10,Durango,10030,San Pedro del Gallo,1478,-,4.63,27.79,3.81,1.49,1.63,22.87,1.09,100,58.22,-,-,-0.503,Bajo,-,1617,19,2015
11,Guanajuato,11020,Le�n,1578626,-,3.92,13.73,0.46,0.14,4.21,22.84,0.94,8.22,26.41,-,-,-1.494,Muy bajo,-,2339,46,2015
