"Date","NO","NO2","NOx","NH3","CO","SO2","O3","Benzene","Toluene"
2018-06-09,10.94,27.39,36.36,40.4,0.9,6.41,41.95,2.72,4.57
2018-06-10,16.94,34.23,38.52,49.24,0.93,7.35,45.16,2.67,7.04
2018-06-11,11.9,34.85,35.75,48.15,0.9,6.94,46.66,2.57,5.41
2018-06-12,11.06,31.72,34.01,40.05,0.87,8.73,37.85,2.26,6.1
2018-06-13,11.58,25.75,30.62,32.58,0.77,6.91,27.45,2.33,4.31
2018-06-14,11.75,25.37,29.01,27.3,0.72,7.22,43.38,2.25,9.35
2018-06-15,12.05,24.61,29.31,26.27,0.7,7.31,40.15,2.98,10.64
2018-06-16,10.15,25,29.76,28.12,0.68,7.29,45.76,3.36,5.58
2018-06-17,8.45,22.78,27.88,27.53,0.68,6.18,44.56,2.78,6.3
2018-06-18,11.44,26.68,31.17,33.27,0.77,7.71,46.41,2.82,8.24
2018-06-19,10.85,26.52,29.02,31.25,0.68,6.5,53.39,3.73,8.34
2018-06-20,13.82,33.71,37.25,36.03,0.77,10.05,60.2,4.51,10.83
2018-06-21,11.17,34.82,35.93,38.44,0.75,9.73,66.75,3.89,11.19
2018-06-22,23.62,45.06,53.22,44.46,0.99,12.38,64.38,4.69,13.08
2018-06-23,17.78,44.23,49.29,44.27,0.96,11.68,66.18,4.26,13.63
2018-06-24,10.39,34.98,37.1,34.64,0.77,13.73,59.17,2.66,10.24
2018-06-25,10.81,34.92,31.12,32.64,0.74,12.17,39.06,1.93,11
2018-06-26,8.89,34.16,26.14,35.67,0.72,13.16,33.09,1.81,17.81
2018-06-27,9.03,31,25.96,44.57,0.84,10.43,44.04,2.24,22.29
2018-06-28,8.68,29.01,23.9,44.84,0.76,8.48,33.17,1.65,18.35
2018-06-29,10.99,30.43,26.78,42.44,0.87,9.36,31.43,2.22,17.18
2018-06-30,10.42,32.89,28.23,40.71,0.91,9.55,31.21,2.3,21.04
2018-07-01,10.82,28.46,26.45,44.47,0.78,8.53,28.09,1.56,20.66
2018-07-02,7.87,25.74,22.61,36.17,0.65,8.82,33.79,0.98,15.01
2018-07-03,11.74,37.27,32.19,38.7,0.86,10.11,39.78,1.82,21.86
2018-07-04,8.01,31.17,25.67,37,0.78,10.14,45.71,1.88,22.27
2018-07-05,13.52,38.05,33.66,38.45,0.95,11.14,41.14,2.57,32.38
2018-07-06,16.15,36.71,35.28,48.7,0.94,10.27,40.01,2.31,31.73
2018-07-07,8.99,34.43,28.17,51.84,0.9,10.4,53.82,2.06,24.89
2018-07-08,14.86,39.85,35.86,57.11,0.98,11.6,65.27,2.31,30.07
2018-07-09,9.06,35.14,28.69,55.38,0.93,11,54.8,1.66,20.19
2018-07-10,7.74,28.19,24.09,47.18,0.81,10.92,43.89,1.07,17.31
2018-07-11,8.76,31.82,26.63,39.31,0.84,11.26,34.6,1.49,21.21
2018-07-12,10.21,34.22,28.48,35.01,0.76,10.92,45.16,1.49,21.79
2018-07-13,12.27,31.94,29.09,33.49,0.88,10.69,26.96,1.55,24
2018-07-14,13.24,31.63,31.3,34.11,0.84,11.13,29.2,1.81,29.69
2018-07-15,8.28,28.9,25.51,32.08,0.78,10.64,28.01,1.19,21.78
2018-07-16,13.87,33.31,32.44,36.19,0.96,9.51,23.59,1.61,31.33
2018-07-17,11.89,30.73,28.81,41.85,0.87,10.2,31.96,1.53,28.84
2018-07-18,12.45,29.45,28.39,46.23,0.82,11.04,32.43,1.48,25.94
2018-07-19,10.58,27.41,25.71,41.74,0.8,11.14,31.96,1.31,22.7
2018-07-20,12.22,33.46,30.45,38.54,0.89,10.4,24.18,1.87,30.82
2018-07-21,17.99,36.48,37.03,43.54,0.97,11.2,32.23,2.32,32.24
2018-07-22,12.14,27.55,27.12,37.26,0.83,9.85,24.91,1.28,23.18
2018-07-23,14.28,28.74,29.43,39.3,0.81,10.43,26.11,1.39,23.1
2018-07-24,12.18,29.15,26.72,40.08,0.83,10.78,34.46,1.5,24.69
2018-07-25,15.59,27.58,28.48,39.46,0.81,9.99,21.39,1.18,26.71
2018-07-26,16.81,25.1,28.9,38.33,0.89,9.27,18.6,1.26,25.4
2018-07-27,14.04,23.41,25.77,33.02,0.91,9.13,19.82,1.46,30.17
2018-07-28,13.43,21.59,24.43,29.08,0.73,9.55,24.11,1.36,22.84
2018-07-29,18.34,25.02,30.46,36.7,0.74,9.37,26.19,1.24,22.57
2018-07-30,15.98,25.06,28.28,42.39,0.8,8.96,28.09,1.08,22.42
2018-07-31,15.59,28.84,30.1,41.94,0.91,9.12,27.81,1.28,24.33
2018-08-01,19.92,26.14,32.34,38.58,0.94,9.71,29.94,1.38,22.32
2018-08-02,20.56,25.2,32.61,36.33,0.86,10.22,29.3,1.47,23.26
2018-08-03,19.1,26.08,31.73,34.43,0.78,9.48,28.1,1.4,20.79
2018-08-04,19.25,28.77,32.96,33.4,0.76,9.61,29.61,1.23,22.81
2018-08-05,17.71,24.82,29.73,33.84,0.71,9.86,25.4,1.08,17.19
2018-08-06,19.28,26.59,32.23,45.36,0.9,9.4,27.42,1.44,22.79
2018-08-07,18.64,26.15,31.04,40.11,0.98,10.65,32.06,1.55,24.7
2018-08-08,19.04,25.24,30.33,38.57,1.02,9.47,31.12,1.55,23.23
2018-08-09,17.18,24.98,29.1,38.58,0.89,9.85,34.11,1.37,21.43
2018-08-10,27.59,34.82,42.63,40.95,1.11,9.66,31.83,1.81,28.91
2018-08-11,18.61,24.06,28.8,36.5,0.7,8.84,27.66,1.28,22.4
2018-08-12,14.86,23.5,25.93,30.55,0.66,9.09,23.92,0.97,20.03
2018-08-13,16.15,25.04,28.15,34.65,0.84,9.26,27.7,1.11,23.38
2018-08-14,14.03,29.49,30.34,39.38,1.09,9.86,32.47,1.57,31.99
2018-08-15,9.88,23.72,22.86,37.96,0.84,8.85,34.04,1.41,30.1
2018-08-16,18.67,29.32,33.72,40.19,1.21,10.43,31.87,1.88,38.17
2018-08-17,18.25,24.58,30.72,37.68,0.98,9.26,30.62,1.88,35.61
2018-08-18,12.87,26.17,26.14,32.83,0.88,10.05,30.9,1.61,31.04
2018-08-19,18.92,31.85,33.12,31.46,1.07,11.4,32.1,1.63,32.28
2018-08-20,23.17,32.54,37.99,38.4,1.18,10.88,39.36,1.66,30.16
2018-08-21,11.76,27.85,26.25,32.36,1.02,11.99,31.02,1.09,20.9
2018-08-22,14.93,28.18,28.73,28.58,0.9,11.43,25.33,1.23,25.98
2018-08-23,15.41,24.72,27.95,32.42,0.82,10.82,18.25,1.16,25.82
2018-08-24,17.54,24.6,29.81,28.45,0.8,10.4,19.29,1.15,27.47
2018-08-25,14.99,22.78,26.16,25.87,0.68,10.9,20.69,1.19,26.57
2018-08-26,9.89,19.92,20.16,24.13,0.6,10.31,24.77,0.96,20.49
2018-08-27,10.67,23.6,23.07,26.04,0.78,10.82,26.5,1.31,23.78
2018-08-28,14.65,25.52,27.65,27.99,0.85,10.84,21.91,1.53,28.19
2018-08-29,15.31,26.12,27.86,29.36,0.9,10.23,21.53,1.6,28.23
2018-08-30,21.4,28.28,34.45,29.82,0.95,9.97,27.06,1.78,30.81
2018-08-31,13.54,25.96,26.93,28.79,0.82,9.67,23.57,1.47,29.67
2018-09-01,19.47,28.51,31.54,31.04,1.02,10.53,19.58,2.24,34.3
2018-09-02,20.91,23.44,29.51,31.34,0.87,9.81,23.36,1.95,33.74
2018-09-03,17.6,27.63,30,30.05,1.06,9.96,26.15,2.11,29.86
2018-09-04,34.09,35.94,49.8,32.41,1.29,10.8,26.55,2.89,37.58
2018-09-05,21.85,30.63,37.55,29.56,1.04,9.62,20.64,2.12,31.65
2018-09-06,28.45,30.88,43.56,30.78,0.96,10.13,26.24,2.19,29.94
2018-09-07,30.95,37.91,49.1,32.06,1.1,10.75,28.23,2.51,36.86
2018-09-08,17.48,26.65,31.93,28.17,0.84,11.38,23.65,1.84,28.88
2018-09-09,10.53,23.58,24.12,24.71,0.72,10.98,26.36,1.05,17.3
2018-09-10,15.56,29.61,30.96,24.26,0.88,11.21,29.46,1.29,20.47
2018-09-11,19,26,32,23.37,0.78,9.77,23.21,1.36,24.81
2018-09-12,17.17,24.4,29.28,22.38,0.71,10.31,22.44,1.44,25.14
2018-09-13,19.96,23.21,30.78,20.34,0.63,11.24,23.11,1.28,24.6
2018-09-14,20.52,25.18,32.01,19.9,0.7,11.21,24.58,1.44,24.24
2018-09-15,26.65,27.72,37.7,22.31,0.8,11.74,25.86,2.29,24.43
2018-09-16,21.14,25.92,31.12,24.13,0.72,11.14,26.12,1.78,23.98
2018-09-17,22.25,29.15,33.99,25.37,0.78,11.12,35.01,1.68,21.94
2018-09-18,15,29.8,28.63,24.13,0.75,11.95,38.79,1.71,23.97
2018-09-19,26.29,37.36,40.98,26.44,0.89,13.43,40.04,2.12,27.54
2018-09-20,28.51,38.16,42.01,29.96,0.98,14.41,49.18,2.75,35.2
2018-09-21,11.6,26.7,24.32,28.6,0.75,12.74,30.31,1.98,22.78
2018-09-22,10.07,21.72,19.92,23.58,0.73,11.11,23.89,1.7,24.61
2018-09-23,7.37,19.88,16.84,22.73,0.67,11.59,28.89,1.4,17.36
2018-09-24,14.91,25.07,25.46,22.73,0.74,11.08,19.54,2.44,21.7
2018-09-25,20.54,25.67,30.35,22.28,0.81,10.88,22.48,3.12,30.75
2018-09-26,31.86,32.38,42.65,24.2,1.03,11.59,28.54,2.94,40.14
2018-09-27,66.23,37.42,73.58,30.7,1.5,12.78,35.24,4.84,60.29
2018-09-28,86.96,44.68,93.15,35.57,1.78,12.98,37.24,6.51,75
2018-09-29,61.52,46.15,74.55,37.78,1.57,13.08,41.92,6,72.97
2018-09-30,20.83,34.52,35.4,31.15,1,12.38,35.54,2.9,34.63
2018-10-01,30.83,40.86,47.61,31.58,1.13,12.7,38.52,3.29,45.58
2018-10-02,31.9,36.68,46.51,35.08,1.11,12.25,35.8,3.8,47.19
2018-10-03,39.9,42.57,56.37,31.83,1.13,13.36,36.72,3.74,45.68
2018-10-04,40.37,48.01,59.34,37.79,1.34,14.42,45.63,4.97,56.91
2018-10-05,65.84,53.69,83.28,42.52,1.62,17.27,44.88,6.75,76.45
2018-10-06,44.04,44.71,61.88,36.24,1.23,13.42,32.93,4.74,50.77
2018-10-07,39.4,44.81,57.51,35.47,1.25,14.33,42.38,4.61,50.09
2018-10-08,37.87,56.21,63,36.86,1.51,16.13,51.05,5.34,60.1
2018-10-09,31.79,54.24,56.31,37.85,1.59,19.67,52.46,5.33,51.48
2018-10-10,23.75,47.73,45.93,39.4,1.51,16.55,43.9,4.55,45.79
2018-10-11,14.93,37.74,33.12,33.16,1.02,14.54,37.04,3.1,35.5
2018-10-12,29.52,44.48,47.82,25.13,1.13,16.06,42.01,3.68,47.52
2018-10-13,54.11,49.89,68.66,33.8,1.41,17.91,42,5.82,56.08
2018-10-14,36.38,47.34,53.99,30.33,1.3,16.07,40.16,4.23,41.27
2018-10-15,50.19,55.44,68.24,33.54,1.61,17.96,44.92,5.51,57.84
2018-10-16,84.92,64.18,100.51,43.63,2.2,19.19,54.38,7.92,78.45
2018-10-17,67.3,52.81,81.62,42.22,1.93,17.13,44.29,6.99,63.99
2018-10-18,100.87,57.64,112.6,48.05,2.47,18.46,44.65,8.83,83.91
2018-10-19,40.85,54.31,61.47,41.31,1.66,18.35,51.05,6.59,58.94
2018-10-20,37.49,54.04,59.64,37.9,1.55,19.82,47.64,5.99,54.68
2018-10-21,49.17,55.77,71.3,38.07,1.52,20.59,42.61,5.73,57.74
2018-10-22,49.3,55.49,71.09,36.59,1.55,17.74,41.32,5.75,49.87
2018-10-23,65.36,63.32,87.65,35,1.84,19.49,44.7,7.1,62.35
2018-10-24,103.62,77.72,129.52,44.37,2.52,20.95,56.09,10.68,100.96
2018-10-25,97.53,72.23,120.26,45.37,2.35,22.51,62.29,9.42,88.49
2018-10-26,114.02,74.04,133.52,48.25,2.72,20.76,53.02,10.6,94.71
2018-10-27,123.46,77.3,143.02,52.18,3.14,19.9,52.9,11.57,103
2018-10-28,81.11,57.66,100.04,47.85,2.45,15.62,52.78,8.94,77.78
2018-10-29,84.12,62.22,104.22,48.43,2.67,16.66,53.2,9.06,74.48
2018-10-30,98.5,70.46,119.07,52.74,2.9,17.62,50.55,10.08,90.31
2018-10-31,99.9,68.02,122.87,55.85,2.91,18.11,47.05,9.95,92.3
2018-11-01,106.68,71.63,133.14,58.01,2.97,20.12,45.98,10.79,94.12
2018-11-02,57.41,65.98,86.56,51.21,1.99,19.65,46.13,7.93,64.64
2018-11-03,21.22,47.39,45.59,48.63,1.43,17.1,45.43,4.98,35.39
2018-11-04,14.18,34.18,30.79,36.62,1,15.01,51.96,2.56,19.99
2018-11-05,26.22,48.25,48.8,44.82,1.88,14.63,45,5.5,34.14
2018-11-06,23.48,43.78,44.84,31.18,1.29,15.37,45.01,3.88,24.85
2018-11-07,30.57,45.14,52.43,30.5,1.44,19.39,51.22,4.15,20.77
2018-11-08,89.1,64.57,106.68,44.2,2.45,26.52,38.35,9.12,44
2018-11-09,89.45,68.25,109.68,49.84,2.65,17.41,47.94,9.12,55.65
2018-11-10,99.32,79.5,127.11,55.35,3.01,18.01,42.55,10.17,81.74
2018-11-11,91.92,70.55,113.81,55.03,2.89,16.2,51.68,9.37,71.1
2018-11-12,75.93,71.88,101.5,58.85,2.85,17.4,53.37,9.5,69.49
2018-11-13,85.28,74.72,111.18,62.24,2.74,18.72,37.8,9.65,74.6
2018-11-14,41.75,59.36,67.48,53,1.68,16.02,31.95,5.38,42.88
2018-11-15,29.85,47.83,51.99,49.76,1.29,15.03,32.95,4.17,39.67
2018-11-16,19.55,42.41,41.05,41.19,1.24,14.2,40.74,3.27,24.64
2018-11-17,38.85,51.93,61.7,40.93,1.6,14.37,36.97,4.06,32.22
2018-11-18,68.53,61.82,92.64,44.39,2,16.29,39.51,6.3,48.08
2018-11-19,18.31,56.73,47.93,48.41,1.56,16.32,51.15,4.66,33.16
2018-11-20,53.4,63.96,80.38,54.51,2.04,16.11,46.03,6.37,51.31
2018-11-21,54.16,63.79,81.87,46.84,1.79,14.22,40.22,5.32,42.92
2018-11-22,91.36,74.93,120.74,42.27,2.09,16.89,37.22,6.05,56.92
2018-11-23,77.16,61.06,102.45,45.84,2.04,16.39,40.01,6.49,61.33
2018-11-24,26.91,46.57,50.88,36.97,1.34,15.12,37.48,3.33,30.31
2018-11-25,59.31,58.16,84.38,39.78,1.72,16.56,37.17,4.61,43.22
2018-11-26,94.45,68.3,120.55,47.15,2.43,20.11,39.8,7.01,61.96
2018-11-27,152,78.94,176.98,53.89,3.32,18.31,34.02,10.54,92.77
2018-11-28,120.37,69.6,146.11,53.87,2.85,15.96,34.61,8.67,73.8
2018-11-29,101.42,63.68,124.27,51.41,2.52,12.76,35.79,8.64,78.97
2018-11-30,62.12,56.74,86.03,46.35,1.96,13.69,35.79,6.19,48.33
2018-12-01,68.71,56.43,90.73,42.49,1.91,14.4,35.45,5.99,46.53
2018-12-02,131.08,67.18,152.89,45.3,2.77,16.62,39.35,8.92,70.64
2018-12-03,120.66,66.91,144.74,47.02,2.74,16.52,38.44,8.11,66.53
2018-12-04,140.77,74.17,169.75,51.21,3.17,16.28,38.12,9.77,84.12
2018-12-05,121.66,65.87,142.92,49.26,2.59,15.89,32.33,7.76,60.99
2018-12-06,136.49,71.73,156.61,52.53,3.04,16.49,40.87,10.22,86.38
2018-12-07,85.29,54.83,105.05,49.16,2.09,14.11,32.45,7.45,57.31
2018-12-08,85.16,59.06,107.05,49.42,2.2,15.47,37.6,7.6,57.49
2018-12-09,103.19,65.3,127.78,50.23,2.67,18.08,39.85,9.42,70.17
2018-12-10,89.36,66.58,121.45,55.63,2.75,16.74,42.51,8.92,57.53
2018-12-11,93.61,68.87,124.9,58.67,2.78,15.49,41.9,8.53,59.75
2018-12-12,56.21,55.1,80.05,51.27,1.95,14.64,36.34,6.65,49.37
2018-12-13,35.89,42.59,56.05,40.31,1.21,13.07,24.89,3.74,34.89
2018-12-14,39.15,45.22,60.27,42.01,1.22,12.5,27.74,3.76,27.97
2018-12-15,30.33,47.31,53.33,41.97,1.22,13.34,29.58,3.88,27.13
2018-12-16,42.76,50.86,65.32,45.92,1.42,15.76,32.7,4.34,31.02
2018-12-17,70.9,58.08,94.61,50.27,1.93,16.14,32.85,6.06,44.09
2018-12-18,55.86,61.34,82.18,51.04,1.78,17.76,37.13,6.28,43.12
2018-12-19,61.91,63.77,89.2,48.82,1.92,17.41,37.05,6.34,39.02
2018-12-20,114.21,68.97,139.08,54.66,2.64,17.68,40.5,8.96,62.49
2018-12-21,74.98,66.03,103.06,57.91,2.22,15.9,38.38,7.39,46.63
2018-12-22,85.55,78.71,117.64,60.21,2.59,18.47,44.98,8.63,55.27
2018-12-23,112.95,77.63,145.67,67.29,3.36,18.21,50.65,10.84,74.07
2018-12-24,123.73,75.26,152.77,65.75,3.36,17.86,43.25,10.58,73.62
2018-12-25,45.37,61.2,74.6,57.34,1.9,14.14,36.37,6.63,38.49
2018-12-26,59.69,65.2,89.51,50.38,1.99,15.37,39.09,6.56,36.39
2018-12-27,110.91,78.43,143.91,56.6,2.87,18.03,40.96,10.25,70.74
2018-12-28,39.19,60.59,68.5,55.46,1.66,14.8,37.38,5.4,30.25
2018-12-29,74.28,64.97,102,51.53,1.96,16.49,39.29,6.34,37.55
2018-12-30,127.84,76.89,157.78,57.55,2.94,19.91,42.87,9.87,65.05
2018-12-31,105.28,70.54,133.87,56,2.7,17.38,41.44,9.1,59.74
2019-01-01,92.04,69.46,121.07,56.66,2.54,17.77,39.58,8.09,48.84
2019-01-02,101.08,75.06,133.85,63.63,2.78,18.27,43.3,10.04,58.7
2019-01-03,77.92,66.2,106.99,61.02,2.55,15.12,39.77,8.91,56.57
2019-01-04,47.83,57.53,74.39,53.09,2.01,13.22,28.75,6.78,40.5
2019-01-05,64.97,60.35,90.67,56.49,2.23,15.59,36.33,8.5,51.69
2019-01-06,28.3,51.94,54.18,55.71,1.49,13.65,31.48,5.08,31.15
2019-01-07,49,52.45,72.14,56.06,1.57,15.49,27.11,5.29,34.1
2019-01-08,31.32,48.95,54.76,49.69,1.31,14.67,27.37,4.16,24.24
2019-01-09,26.14,49.49,50.88,43.53,1.3,15.09,30.9,3.91,22.96
2019-01-10,54.31,58.22,80.36,44.67,1.75,16.81,30.92,5.15,33.81
2019-01-11,118.55,76.71,151.4,56.53,2.9,20.03,35.61,10,73.38
2019-01-12,117.23,85.14,148.93,63.46,3.11,17.81,39.78,10.49,73.27
2019-01-13,64.96,66.11,94.9,63.66,2.36,17.83,37.53,7.7,50.53
2019-01-14,18.5,42.16,40.87,40.52,1.04,15.05,31.33,2.77,19.45
2019-01-15,36.34,52.45,61.72,39.74,1.37,17.09,29.85,3.88,24.31
2019-01-16,108.12,83.75,142.71,55.19,2.58,20.35,33.75,8.8,53.96
2019-01-17,108.96,84.74,147.7,60.95,3.13,19.63,39.76,10.74,66.34
2019-01-18,56.97,68.58,88.33,48.6,2.06,14.7,30.35,7.09,44.42
2019-01-19,100.7,77.9,133.24,50.3,2.35,18.07,34.75,8.27,55.89
2019-01-20,158.63,106.04,195.81,62.37,3.66,20.98,45.03,12.17,92.09
2019-01-21,58.34,63.04,85.11,57.52,1.83,16.82,32.77,6.36,36.57
2019-01-22,14.1,38.56,34.22,39.73,1.01,11.87,27.01,2.16,19.7
2019-01-23,55.53,48.14,76.5,42.37,1.62,14.17,26.51,5.6,40.42
2019-01-24,37.42,44.11,58.86,41.06,1.44,15.29,30.57,4.78,44.97
2019-01-25,16.96,40.03,38.45,34.17,1.01,14.62,30.01,2.42,27.94
2019-01-26,15.3,38.43,35.94,33.64,0.98,14.48,35.41,2.57,16.99
2019-01-27,19.78,45.27,42.16,35.34,1.1,15.89,33.34,3.13,19.33
2019-01-28,22.97,49.13,46.7,34.49,1.06,15.76,33.6,3.19,20.16
2019-01-29,33.51,51.47,58.67,36.19,1.24,18.56,33.83,3.87,27.11
2019-01-30,61.02,63.7,89.54,42.99,1.76,24.75,35.84,5.45,42.52
2019-01-31,72.47,65.7,101.46,49.6,1.9,20.48,37.52,6.82,50.25
2019-02-01,23.24,50.75,48.72,49.42,1.34,17.83,33.12,4.43,26.59
2019-02-02,17.57,35.89,35.82,43.55,1.24,11.55,30.88,3.93,22.16
2019-02-03,20.77,34.53,37.93,40.43,1.32,11.7,29.44,3.28,20.96
2019-02-04,53.8,52.85,76.95,39.88,1.81,14.06,33.42,4.9,33.18
2019-02-05,122.8,75.89,153.6,53.81,2.95,22.38,46.33,8.99,77.07
2019-02-06,39.1,50.55,62.85,53.76,1.64,15.59,34.4,5.1,33.57
2019-02-07,12.05,30.8,27.94,37.84,0.84,11.12,30.25,2.15,16.32
2019-02-08,31.23,39.24,49.45,29.11,0.94,12.66,30.59,2.78,24.72
2019-02-09,22.67,38.31,41.45,28.42,0.96,13.25,33.55,2.51,21.49
2019-02-10,47.91,49.26,69.38,33.83,1.36,16.41,33.03,4.12,28.28
2019-02-11,72.35,58.56,95.55,39.17,1.78,17.52,37.03,5.97,41.78
2019-02-12,74.17,66.37,101.01,46.24,2.09,19.93,43.29,7.38,59.23
2019-02-13,65.24,70.04,96.09,47.95,1.94,18.61,43.36,6.6,46.95
2019-02-14,27.78,53.15,54.06,45.64,1.42,14.53,32.61,4.69,29.52
2019-02-15,25.13,44.28,45.94,39.19,1.22,15.38,28.15,3.64,24.5
2019-02-16,17.27,33.33,33.34,35.16,1.13,12.92,26.45,2.79,20.22
2019-02-17,23.24,42.59,41.77,31.82,1.09,15.14,34.81,2.82,20.46
2019-02-18,32.98,56.12,56.8,33.82,1.18,16.78,33.69,3.38,26.07
2019-02-19,40.67,55.44,65.95,41.33,1.56,15.93,36.66,3.97,34.03
2019-02-20,38.46,51.88,63.41,41.41,1.4,17.16,23.68,4.45,40.74
2019-02-21,46.44,47.15,67.04,38.24,1.37,20.1,34.41,3.76,31.74
2019-02-22,25.55,33.95,41.61,39.11,1.07,13.94,28.45,3.24,24.76
2019-02-23,11.62,36.12,30.5,26.26,0.85,15.66,37.26,2.09,15.68
2019-02-24,19.34,46.26,42.89,29.95,1.03,18.99,38.02,2.43,22.6
2019-02-25,35.85,53.86,62,34.51,1.24,18.07,42.49,3.13,31.49
2019-02-26,24.36,50.31,48.45,32.19,0.95,16.88,32.19,2.49,28.02
2019-02-27,14.25,35.07,33.41,26.57,0.79,12.52,31.38,1.67,20.26
2019-02-28,40.92,45.02,60.89,31.23,1.25,16.98,35.95,3.14,31.82
2019-03-01,37.55,48.87,60.61,30.2,1.17,15.81,37.75,3.02,33.92
2019-03-02,40.68,62.05,70.66,36.48,1.36,17.96,25.07,4.51,41.24
2019-03-03,20.21,40.61,41.09,30.98,1.16,13.48,33.59,2.32,25.83
2019-03-04,49.62,40.1,67.55,37.26,1.54,14.75,38.13,3.92,33.07
2019-03-05,18.77,40.05,37.94,28.71,1.01,14.26,36.3,2.73,21.24
2019-03-06,32.02,45.3,53.83,29.05,1.25,15.16,33.71,3.38,28.52
2019-03-07,55.04,51.9,78.33,32.79,1.48,16.39,39.32,5.34,40.26
2019-03-08,38.94,51.75,63.98,32.86,1.27,17.44,37.86,4.78,39.27
2019-03-09,20.1,40.84,41.64,30.68,0.99,17.3,33.51,3.06,27.63
2019-03-10,20.28,44.17,43.2,27.17,0.96,16.36,44.11,3.34,22.35
2019-03-11,27.71,52.91,53.94,30.69,1.24,18.44,42.09,4.35,28.53
2019-03-12,14.64,37.45,34.98,29.97,0.93,13.82,37.15,2.9,28.82
2019-03-13,31,57.03,59.86,32.39,1.27,22.48,33.94,4.61,38.19
2019-03-14,45.43,48.81,69.01,39.07,1.36,17.54,28.81,5.84,43.04
2019-03-15,30.36,41.27,50.74,32.74,1,16.21,33.4,3.55,26.99
2019-03-16,15.28,40.6,37.43,27.95,0.92,15.72,43.66,2.82,19.21
2019-03-17,26.28,46.88,50.26,30.56,1.07,19.96,42,3.79,26.23
2019-03-18,30.43,50.33,56.61,32.06,1.19,20.36,43.21,4.13,28.14
2019-03-19,43.9,55.47,71.06,33.86,1.29,20.72,40.14,4.94,35.57
2019-03-20,37.34,54.67,64.3,36.5,1.35,21.42,40.41,4.72,32.18
2019-03-21,20.46,34.63,37.11,39.26,1.34,19.99,46.64,4.69,20.48
2019-03-22,13.54,32.19,28.73,27.85,0.74,16.06,46.73,1.85,12.49
2019-03-23,8.76,34.57,27.32,26.54,0.89,17.52,52.24,2.27,14.11
2019-03-24,12.55,34.25,30.81,27.52,0.82,19.06,42.57,2.1,18.18
2019-03-25,11.9,34.84,30.48,30.32,0.93,20.19,36.06,2.59,18.57
2019-03-26,16.61,40.8,37.75,29.95,1.04,19.26,41.35,3.25,20.89
2019-03-27,26.56,49.68,50.71,29.54,1.22,20.35,43.23,3.96,26.16
2019-03-28,55.47,60.18,81.85,34.47,1.76,24.86,48.44,6.64,46.43
2019-03-29,62.67,60.4,89.35,40.53,1.8,19.52,46.51,6.85,54.66
2019-03-30,38.68,53.75,64.31,41.4,1.51,22.39,51.49,5.34,39.48
2019-03-31,15.14,38.42,35.27,32.06,0.94,18.9,48.72,2.54,19.16
2019-04-01,11.3,38.55,32.02,27.21,0.88,20.09,54.95,2.46,14.87
2019-04-02,29.38,55.76,57.47,29.3,1.19,24.4,54.67,4.02,27.15
2019-04-03,30.83,54.91,58.01,30.85,1.32,21.6,51.06,4.1,30.97
2019-04-04,53.23,63.62,81.06,37.04,1.8,29.11,60.25,6.57,44.58
2019-04-05,61.96,64.7,90.76,41.23,1.96,28.67,57,6.53,44.11
2019-04-06,29.62,48.72,53.28,37.35,1.32,23.23,50.84,4.68,31.87
2019-04-07,31.7,44.64,52.96,52.01,1.49,21.35,53.16,5.88,27.68
2019-04-08,24.07,45.87,47.31,41,1.06,15.1,51.32,2.83,23.2
2019-04-09,33.85,53.88,60.44,38.26,1.44,22.03,57.86,4.92,31.98
2019-04-10,55.11,56.82,80.11,40.97,1.76,20.84,50.86,6.07,38.21
2019-04-11,29.03,47.54,53.99,34.96,1.21,21.51,48.59,3.28,32.83
2019-04-12,19.27,40.09,40.63,34.06,1.12,19.48,51.94,2.79,27.97
2019-04-13,15.35,37.89,35.19,33.66,1.06,20.82,45.3,2.42,25.55
2019-04-14,15.19,36.61,34.28,29.84,1.02,20.65,41.86,2.02,20.11
2019-04-15,29.69,41.92,50.81,29.21,1.28,22.2,42.3,2.74,25.15
2019-04-16,17.1,35.01,35.08,30.98,1.1,12.59,47.49,2.52,18.41
2019-04-17,9.73,26.84,23.56,26.7,0.9,11.1,45.44,1.16,10.16
2019-04-18,15.97,39.07,35.02,26.28,1.01,15.05,50.12,2.26,16.68
2019-04-19,26.94,47.56,49.15,29.85,1.24,21.22,45.45,3.13,22.01
2019-04-20,30.3,55.28,56.28,29.35,1.42,26.03,55.67,3.8,21.84
2019-04-21,44.24,58.95,69.32,31.53,1.66,22.16,50.13,4.44,29.87
2019-04-22,48.31,61.72,74.42,36.99,1.87,29.31,56.24,5.89,36.82
2019-04-23,56.94,63.45,83.46,38.2,1.92,25.76,53.24,6.09,47.16
2019-04-24,12.55,51.58,39.67,37.64,1.41,19.17,61.45,3.75,25.22
2019-04-25,9.48,39.89,30.31,40.86,1.31,17.67,65.26,3.38,23.29
2019-04-26,30.38,50.69,52.86,32.2,1.34,26.12,47.45,4.54,35.45
2019-04-27,15.19,39.8,34.4,28.15,1.05,21.85,52.16,2.92,23.25
2019-04-28,17.66,40.9,35.31,25.63,1.06,20.02,54,2.53,25.12
2019-04-29,33.17,52.04,53.91,27.82,1.33,23.71,50.32,4.05,31.9
2019-04-30,32.91,59.32,57.61,31.91,1.62,26.58,57.54,4.92,33.92
