FECHA_CORTE;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_CCPP;CENTRO_POBLADO_ PTOATENC;CODIGO_2023_PLAFORMA_P;NOMBRE_PLATAFORMA_MOVIL_P;TIPO_PLATAFORMA;NIVEL_GOBIERNO;SECTOR;ENTIDAD;FECHA_INTERVENCION;ATENCIONES;MES;ANIO;TRIMESTRE
20240528;LORETO;MAYNAS;NAPO;1601070041;NUEVO SAN LORENZO DE INAYUGA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240325; 58 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070041;NUEVO SAN LORENZO DE INAYUGA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240325; 323 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070041;NUEVO SAN LORENZO DE INAYUGA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240325; 43 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070041;NUEVO SAN LORENZO DE INAYUGA;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240325; 1.503 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240326; 150 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240326; 43 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240326; 193 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240326; 127 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240326; 68 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240326; 54 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240326; 46 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240326; 466 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240326; 65 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070046;PUERTO ALEGRE;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240326; 1.545 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240327; 184 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240328; 139 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240327; 52 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240328; 36 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240327; 30 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240328; 278 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240327; 80 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240328; 96 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240327; 18 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240328; 55 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240327; 6 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240328; 33 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240327; 339 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240328; 315 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240327; 86 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240328; 26 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;MACEXPRESS;20240327; 4 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240327; 1.175 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070055;SAN LUIS TACSHA CURARAY;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240328; 1.130 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240330; 79 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240330; 13 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240330; 30 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240330; 45 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240330; 30 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240330; 34 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240330; 19 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240330; 228 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240330; 30 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070060;BELLAVISTA;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240330; 665 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240331; 190 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240331; 24 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240331; 135 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240331; 129 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240331; 4 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240331; 10 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240331; 63 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240331; 152 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240331; 45 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070066;HUITOTOS DE NEGRO URCO;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240331; 946 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240323; 15 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240323; 14 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240323; 20 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240323; 96 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINDEF;MINISTERIO DE DEFENSA;20240323; 10 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240323; 94 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240323; 6 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;PCM;MACEXPRESS;20240323; 2 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070074;NUEVA LIBERTAD;8;BAP YAHUAS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240323; 552 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240315; 42 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240315; 16 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240315; 24 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240315; 130 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINDEF;MINISTERIO DE DEFENSA;20240315; 26 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240315; 105 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240315; 9 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070079;SANTA VICTORIA;8;BAP YAHUAS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240315; 804 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240317; 77 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240317; 28 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240317; 36 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240317; 210 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINDEF;MINISTERIO DE DEFENSA;20240317; 86 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240317; 347 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240317; 55 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070084;MONTE VERDE;8;BAP YAHUAS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240317; 1.214 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240305; 49 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240305; 27 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240305; 20 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240305; 72 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINDEF;MINISTERIO DE DEFENSA;20240305; 6 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINISTERIO DE DEFENSA;MARINA DE GUERRA DEL PERÚ;20240305; 1 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240305; 138 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240305; 9 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070086;NUEVO ALMENDRA;8;BAP YAHUAS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240305; 739 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240329; 24 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240329; 12 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240329; 23 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240329; 172 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINDEF;MINISTERIO DE DEFENSA;20240329; 10 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240329; 166 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240329; 12 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070093;NUEVO BELLAVISTA;8;BAP YAHUAS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240329; 685 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240324; 116 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240324; 31 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240324; 117 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240324; 81 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240324; 50 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240324; 27 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240324; 49 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240324; 320 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240324; 58 ;202403;2024;I
20240528;LORETO;MAYNAS;NAPO;1601070095;PORVENIR DE INAHUYA;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240324; 1.262 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240307; 55 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240308; 162 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240307; 10 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240308; 16 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240307; 12 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240308; 43 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240307; 22 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240308; 47 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240307; 1 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240308; 15 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240307; 2 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240308; 29 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240307; 45 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240308; 75 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240307; 43 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240308; 62 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240307; 17 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240308; 78 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240307; 405 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100001;PANTOJA;3;PIAS NAPO;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240308; 773 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100003;SAN JUAN DE MIRAFLORES;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240309; 59 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100003;SAN JUAN DE MIRAFLORES;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240309; 16 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100003;SAN JUAN DE MIRAFLORES;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240309; 31 ;202403;2024;I
20240528;LORETO;MAYNAS;TORRES CAUSANA;1601100003;SAN JUAN DE MIRAFLORES;3;PIAS NAPO;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240309; 18 ;202403;2024;I
