id,host_id,neighbourhood_group,neighbourhood,latitude,longitude
27888066,163668874,Eixample,l'Antiga Esquerra de l'Eixample,41.38909,2.15872
27892516,203527967,Eixample,l'Antiga Esquerra de l'Eixample,41.38894,2.16055
27893741,20562882,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40517,2.13603
27896829,189488132,Ciutat Vella,el Barri Gòtic,41.3831,2.17322
27899421,195621596,Sant Martí,la Vila Olímpica del Poblenou,41.38928,2.19544
27899595,23104223,Ciutat Vella,el Raval,41.38394,2.16998
27900276,184103741,Eixample,la Nova Esquerra de l'Eixample,41.37931,2.15045
27913747,3206764,Sant Martí,la Verneda i la Pau,41.424,2.20228
27914940,160297431,Sant Martí,el Camp de l'Arpa del Clot,41.41261,2.18582
27915627,210874134,Sants-Montjuïc,el Poble Sec,41.37451,2.16826
27916731,209872731,Eixample,Sant Antoni,41.37961,2.15574
27918468,210297774,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38413,2.18166
27919951,12469439,Gràcia,la Vila de Gràcia,41.39831,2.15973
27925241,70799182,Sant Martí,Sant Martí de Provençals,41.41394,2.19822
27928396,210959267,Sant Martí,el Camp de l'Arpa del Clot,41.41165,2.18481
27932213,202325503,Ciutat Vella,el Raval,41.37669,2.16587
27939523,7561555,Ciutat Vella,el Barri Gòtic,41.37909,2.17886
27941573,167352015,Ciutat Vella,el Barri Gòtic,41.38187,2.17357
27942031,211071366,Sant Martí,el Poblenou,41.39788,2.20604
27943945,194147206,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38981,2.17951
27943950,211071366,Sant Martí,el Poblenou,41.39966,2.20644
27944100,48928609,Sant Andreu,Navas,41.41877,2.18865
27945291,210452060,Eixample,l'Antiga Esquerra de l'Eixample,41.38635,2.16136
27945656,210452060,Eixample,l'Antiga Esquerra de l'Eixample,41.38701,2.16
27950479,210452060,Eixample,l'Antiga Esquerra de l'Eixample,41.38817,2.16142
27955792,133379972,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38402,2.18058
27959070,211145322,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40707,2.13751
27972627,73910042,Eixample,la Nova Esquerra de l'Eixample,41.3859,2.14405
27972932,23768270,Ciutat Vella,el Barri Gòtic,41.3862,2.17242
27973570,37161056,Eixample,l'Antiga Esquerra de l'Eixample,41.38875,2.15082
27978908,16891380,Eixample,la Dreta de l'Eixample,41.4008,2.1674
27980985,187678706,Sants-Montjuïc,Sants - Badal,41.37471,2.1258
27983606,211347855,Eixample,la Nova Esquerra de l'Eixample,41.37894,2.15326
27985938,112691396,Sant Martí,el Camp de l'Arpa del Clot,41.40901,2.18481
27993049,39907749,Sants-Montjuïc,el Poble Sec,41.37402,2.16196
27994574,168091065,Eixample,la Dreta de l'Eixample,41.39323,2.17749
27994957,39907749,Sants-Montjuïc,el Poble Sec,41.37402,2.16196
27995190,39907749,Sants-Montjuïc,el Poble Sec,41.37402,2.16196
27995330,39907749,Sants-Montjuïc,el Poble Sec,41.3741,2.16257
27996286,203527967,Eixample,l'Antiga Esquerra de l'Eixample,41.38906,2.16138
27997986,211460186,Eixample,la Sagrada Família,41.40843,2.17796
27998472,175811411,Ciutat Vella,el Barri Gòtic,41.37826,2.17763
27999004,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38794,2.15592
28000215,1391607,Sants-Montjuïc,Sants,41.38291,2.14018
28000591,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38783,2.156
28001574,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38733,2.15794
28002243,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.39097,2.14939
28002635,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.39117,2.14948
28003434,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.39132,2.14966
28004169,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.39144,2.1495
28004482,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.39314,2.15074
28017958,211621305,Eixample,Sant Antoni,41.37826,2.16159
28021082,181590537,Sants-Montjuïc,Sants - Badal,41.37603,2.12369
28026165,211686075,Eixample,Sant Antoni,41.37606,2.16174
28029920,203527967,Eixample,l'Antiga Esquerra de l'Eixample,41.38727,2.15965
28040672,204818718,Ciutat Vella,el Raval,41.38027,2.17185
28041982,211819251,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38459,2.18217
28042321,211821411,Sant Martí,el Parc i la Llacuna del Poblenou,41.40076,2.19546
28044790,24165706,Eixample,la Dreta de l'Eixample,41.3914,2.16373
28047845,205505267,Ciutat Vella,el Raval,41.37809,2.16459
28049366,172547702,Sant Martí,el Poblenou,41.40196,2.20818
28050171,172547702,Sant Martí,el Poblenou,41.40231,2.20726
28065344,51888333,Gràcia,la Vila de Gràcia,41.40497,2.1598
28068272,152962812,Sants-Montjuïc,la Font de la Guatlla,41.37026,2.146
28068410,23900858,Sants-Montjuïc,el Poble Sec,41.37176,2.16851
28075169,200443140,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41065,2.13814
28077667,286441,Sant Martí,Sant Martí de Provençals,41.41306,2.19677
28080117,22058462,Eixample,la Dreta de l'Eixample,41.39558,2.16852
28090252,208228118,Eixample,la Nova Esquerra de l'Eixample,41.38558,2.15265
28092310,212204349,Sant Martí,Provençals del Poblenou,41.41009,2.19968
28093417,18428649,Eixample,el Fort Pienc,41.39802,2.1796
28103017,71456472,Ciutat Vella,el Raval,41.38009,2.16683
28103749,7104112,Eixample,l'Antiga Esquerra de l'Eixample,41.39068,2.15867
28104043,7104112,Eixample,l'Antiga Esquerra de l'Eixample,41.3891,2.15999
28104114,7104112,Eixample,l'Antiga Esquerra de l'Eixample,41.38961,2.16004
28104236,7104112,Eixample,l'Antiga Esquerra de l'Eixample,41.38954,2.1593
28105040,169900506,Ciutat Vella,el Raval,41.38414,2.1646
28106209,212310400,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38617,2.18116
28114691,7053689,Sants-Montjuïc,el Poble Sec,41.37415,2.16726
28118116,2189222,Horta-Guinardó,el Baix Guinardó,41.41298,2.16866
28119926,23104223,Ciutat Vella,el Raval,41.38398,2.16886
28120490,208683121,Eixample,la Sagrada Família,41.40417,2.17898
28121603,37189180,Sant Martí,el Poblenou,41.40417,2.19629
28121814,204818718,Ciutat Vella,el Raval,41.3791,2.17132
28124613,6716693,Sants-Montjuïc,el Poble Sec,41.3724,2.16183
28125377,175811411,Ciutat Vella,el Barri Gòtic,41.38007,2.17799
28125393,212444484,Ciutat Vella,el Raval,41.37891,2.1645
28126126,8741702,Eixample,la Dreta de l'Eixample,41.39133,2.16462
28126202,212431311,Eixample,Sant Antoni,41.37727,2.15683
28126437,173970796,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38813,2.17574
28128375,173970796,Sants-Montjuïc,el Poble Sec,41.37312,2.16342
28129674,75449580,Ciutat Vella,la Barceloneta,41.3806,2.19201
28132573,212429069,Sants-Montjuïc,la Font de la Guatlla,41.37163,2.14507
28133528,13732065,Gràcia,la Vila de Gràcia,41.404,2.15204
28142990,40635037,Eixample,la Dreta de l'Eixample,41.39915,2.16404
28145825,199055852,Les Corts,la Maternitat i Sant Ramon,41.37839,2.12639
28146598,12429506,Ciutat Vella,el Barri Gòtic,41.38488,2.17595
28147102,212429069,Sants-Montjuïc,la Font de la Guatlla,41.37076,2.14548
28148308,212429069,Sants-Montjuïc,la Font de la Guatlla,41.3722,2.14559
28148966,212429069,Sants-Montjuïc,la Font de la Guatlla,41.37196,2.14595
28150119,23653030,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38548,2.1782
28152565,4258623,Les Corts,les Corts,41.38261,2.12986
28154501,20489647,Eixample,la Nova Esquerra de l'Eixample,41.38676,2.15214
28169356,18428649,Eixample,el Fort Pienc,41.39751,2.17907
28171558,212707767,Sant Martí,Sant Martí de Provençals,41.41468,2.19773
28171753,170513081,Eixample,la Nova Esquerra de l'Eixample,41.38084,2.14681
28171812,170513081,Eixample,la Nova Esquerra de l'Eixample,41.38107,2.14662
28172779,212707767,Sant Martí,Sant Martí de Provençals,41.41653,2.19787
28172943,212707767,Sant Martí,Sant Martí de Provençals,41.41587,2.19723
28174611,212802508,Sant Martí,el Besòs i el Maresme,41.41768,2.21509
28176642,4452491,Eixample,la Dreta de l'Eixample,41.39418,2.17262
28176665,197475868,Ciutat Vella,el Barri Gòtic,41.38405,2.17429
28195693,195856175,Sants-Montjuïc,Hostafrancs,41.37299,2.1419
28197265,174751009,Eixample,la Sagrada Família,41.4062,2.1728
28198264,135791982,Sarrià-Sant Gervasi,les Tres Torres,41.39525,2.13063
28198512,211347855,Eixample,la Nova Esquerra de l'Eixample,41.37942,2.15448
28200111,33631790,Eixample,la Nova Esquerra de l'Eixample,41.38128,2.15449
28200701,212995041,Gràcia,la Vila de Gràcia,41.40154,2.15971
28203000,122018646,Nou Barris,Ciutat Meridiana,41.46326,2.17472
28205596,213038809,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4073,2.16302
28212696,50382327,Eixample,la Sagrada Família,41.40512,2.18005
28214293,213105052,Eixample,la Nova Esquerra de l'Eixample,41.37955,2.15338
28220761,15852448,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39735,2.14788
28220952,15852448,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39581,2.14953
28235988,11340461,Ciutat Vella,el Raval,41.38037,2.16458
28239966,14234832,Ciutat Vella,la Barceloneta,41.37785,2.18758
28239976,16077423,Eixample,la Sagrada Família,41.40327,2.17828
28242526,213318343,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39024,2.17829
28245693,213338991,Horta-Guinardó,Horta,41.43354,2.16244
28249117,86238088,Ciutat Vella,el Barri Gòtic,41.37947,2.17653
28252930,67668452,Sants-Montjuïc,el Poble Sec,41.37299,2.15538
28255528,134933123,Ciutat Vella,el Raval,41.37975,2.16563
28268603,211079408,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.41072,2.21065
28269448,211080098,Eixample,la Dreta de l'Eixample,41.38916,2.17492
28270759,211080776,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39371,2.14699
28276809,2202284,Sants-Montjuïc,Sants - Badal,41.37663,2.12708
28278211,20144181,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4085,2.14458
28283159,134933123,Ciutat Vella,el Raval,41.38049,2.16855
28292731,6743231,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42843,2.08936
28293213,3518596,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38596,2.18044
28294912,92024297,Ciutat Vella,el Raval,41.37809,2.16677
28295952,23940792,Eixample,Sant Antoni,41.37727,2.15441
28301896,17583171,Horta-Guinardó,el Carmel,41.42154,2.15854
28313543,130699722,Ciutat Vella,el Raval,41.37816,2.17014
28321449,74362562,Eixample,la Sagrada Família,41.4071,2.17213
28322033,213873356,Eixample,la Sagrada Família,41.40582,2.17176
28323578,104806707,Eixample,el Fort Pienc,41.39571,2.18369
28326651,62184647,Eixample,la Nova Esquerra de l'Eixample,41.38358,2.14727
28326714,213899938,Eixample,l'Antiga Esquerra de l'Eixample,41.39331,2.14909
28326845,210667873,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38854,2.17578
28327254,147646238,Eixample,la Sagrada Família,41.40354,2.17575
28329945,131189292,Ciutat Vella,el Raval,41.3771,2.16696
28335145,210578568,Sants-Montjuïc,el Poble Sec,41.37318,2.16281
28348651,211071366,Sant Martí,el Poblenou,41.399,2.20463
28349493,211071366,Sant Martí,el Poblenou,41.3994,2.20385
28351010,8288921,Ciutat Vella,la Barceloneta,41.38049,2.18964
28352440,152846334,Ciutat Vella,el Barri Gòtic,41.38189,2.17527
28358816,203527967,Eixample,l'Antiga Esquerra de l'Eixample,41.3887,2.16137
28366001,213113891,Les Corts,les Corts,41.38437,2.12987
28366429,213113891,Les Corts,les Corts,41.38647,2.13169
28368721,84395672,Gràcia,la Vila de Gràcia,41.40273,2.15703
28378574,4814567,Eixample,el Fort Pienc,41.39668,2.17815
28381218,214246742,Ciutat Vella,el Barri Gòtic,41.38018,2.17814
28382339,214246742,Ciutat Vella,el Barri Gòtic,41.37829,2.17871
28383123,214246742,Ciutat Vella,el Barri Gòtic,41.37843,2.17971
28383321,214246742,Ciutat Vella,el Barri Gòtic,41.37944,2.17971
28390456,65104983,Gràcia,la Salut,41.41063,2.15669
28398052,6164662,Eixample,Sant Antoni,41.37872,2.16085
28398188,6164662,Eixample,Sant Antoni,41.37638,2.16216
28399284,214401313,Ciutat Vella,el Raval,41.37815,2.17515
28406726,214309050,Ciutat Vella,el Raval,41.37675,2.17084
28409094,96299106,Eixample,la Dreta de l'Eixample,41.39846,2.17436
28419597,163818340,Eixample,la Dreta de l'Eixample,41.39189,2.17834
28420562,43654764,Eixample,la Sagrada Família,41.40573,2.175
28423955,48645551,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39495,2.14328
28424399,204816707,Eixample,l'Antiga Esquerra de l'Eixample,41.38341,2.15975
28424511,48645551,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39526,2.14328
28425204,204816707,Ciutat Vella,el Raval,41.38455,2.16558
28427056,135703,Ciutat Vella,el Raval,41.37994,2.16467
28427800,214608675,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39478,2.14793
28429637,33631790,Eixample,la Nova Esquerra de l'Eixample,41.38058,2.15307
28429941,199186056,Gràcia,la Vila de Gràcia,41.40759,2.15919
28432813,75542504,Eixample,el Fort Pienc,41.39981,2.17702
28434536,113540058,Ciutat Vella,la Barceloneta,41.38273,2.18926
28449007,207686863,Ciutat Vella,el Barri Gòtic,41.38569,2.17242
28454689,207353096,Eixample,l'Antiga Esquerra de l'Eixample,41.38538,2.15992
28459439,21892050,Sants-Montjuïc,el Poble Sec,41.37326,2.1733
28462271,143437836,Eixample,la Nova Esquerra de l'Eixample,41.38152,2.15033
28464024,179717026,Ciutat Vella,el Raval,41.37537,2.17655
28464410,154104646,Ciutat Vella,la Barceloneta,41.37858,2.19192
28467264,17829793,Eixample,la Sagrada Família,41.40408,2.17419
28476736,17829793,Eixample,la Sagrada Família,41.40522,2.17264
28477401,15852448,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39759,2.14801
28477617,17829793,Eixample,la Sagrada Família,41.40437,2.1733
28477673,214963907,Eixample,la Sagrada Família,41.4029,2.17603
28478517,214970692,Sant Martí,el Poblenou,41.40508,2.19885
28481711,214988866,Eixample,la Dreta de l'Eixample,41.38949,2.16591
28483229,203527967,Eixample,l'Antiga Esquerra de l'Eixample,41.38809,2.16107
28484649,17768409,Gràcia,la Vila de Gràcia,41.40196,2.16185
28488779,207686863,Ciutat Vella,el Barri Gòtic,41.38449,2.1725
28492522,3399123,Eixample,la Dreta de l'Eixample,41.38881,2.16777
28502962,18176110,Gràcia,la Vila de Gràcia,41.408,2.15928
28504617,106103351,Eixample,l'Antiga Esquerra de l'Eixample,41.38903,2.15724
28508324,215174032,Eixample,la Nova Esquerra de l'Eixample,41.38514,2.15265
28511985,1391607,Sants-Montjuïc,la Font de la Guatlla,41.36778,2.14072
28513116,13994060,Sants-Montjuïc,la Bordeta,41.36858,2.13906
28513932,215207039,Eixample,la Nova Esquerra de l'Eixample,41.38904,2.14515
28514164,299462,Eixample,l'Antiga Esquerra de l'Eixample,41.38617,2.15971
28515901,35762485,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39837,2.14873
28528937,18176110,Gràcia,la Vila de Gràcia,41.4057,2.1613
28531913,215334441,Eixample,la Sagrada Família,41.40371,2.17798
28532384,48645551,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39538,2.14469
28534218,29493595,Sant Martí,el Poblenou,41.39804,2.20794
28541216,85868311,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38751,2.17624
28541702,215412656,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.41072,2.16058
28554820,215487371,Eixample,la Sagrada Família,41.40705,2.17516
28570991,199972434,Eixample,la Nova Esquerra de l'Eixample,41.38091,2.15266
28573063,4433036,Eixample,la Dreta de l'Eixample,41.39846,2.17464
28573232,213873356,Eixample,la Sagrada Família,41.4062,2.17275
28573278,163306741,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38919,2.1821
28574166,215580016,Sants-Montjuïc,Sants - Badal,41.37174,2.12856
28574898,215650416,Ciutat Vella,el Raval,41.38118,2.17257
28578910,213579707,Sant Andreu,Navas,41.41577,2.18775
28581044,215709246,Sant Martí,el Camp de l'Arpa del Clot,41.41522,2.18393
28581977,215716846,Ciutat Vella,el Raval,41.38181,2.17232
28583395,215727951,Eixample,la Nova Esquerra de l'Eixample,41.3781,2.15052
28594388,29979908,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40837,2.16088
28597367,6797428,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38409,2.18097
28597705,210667873,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38918,2.17648
28598597,88868088,Ciutat Vella,el Raval,41.3808,2.16423
28606860,114832244,Eixample,la Sagrada Família,41.40879,2.17816
28609521,174325128,Sant Martí,el Besòs i el Maresme,41.41346,2.21535
28609595,13732065,Gràcia,la Vila de Gràcia,41.40543,2.15242
28610333,41652525,Sants-Montjuïc,Sants - Badal,41.3729,2.12611
28618451,215983969,Sant Martí,el Clot,41.41041,2.1875
28622270,102947901,Eixample,la Nova Esquerra de l'Eixample,41.38045,2.15388
28623888,175811411,Ciutat Vella,el Barri Gòtic,41.38024,2.17807
28627004,211469997,Ciutat Vella,el Raval,41.38141,2.16912
28630105,21483975,Eixample,la Sagrada Família,41.40195,2.17262
28630188,216052079,Ciutat Vella,el Barri Gòtic,41.3845,2.17266
28632146,216029752,Ciutat Vella,el Barri Gòtic,41.38072,2.17605
28632184,75449580,Ciutat Vella,la Barceloneta,41.38118,2.18851
28634688,216082018,Sant Martí,el Camp de l'Arpa del Clot,41.41362,2.18179
28653088,4021283,Sants-Montjuïc,la Marina de Port,41.35678,2.13601
28656642,50595183,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40693,2.1679
28664908,216278462,Ciutat Vella,el Raval,41.3789,2.16637
28673906,216268236,Sant Martí,la Vila Olímpica del Poblenou,41.39284,2.19353
28680187,50595183,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40691,2.16663
28683922,32037490,Gràcia,el Coll,41.41655,2.14882
28688045,84866858,Eixample,la Dreta de l'Eixample,41.39429,2.16643
28705934,21878745,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38928,2.17631
28708860,216554086,Eixample,la Nova Esquerra de l'Eixample,41.3764,2.15023
28709008,2735781,Horta-Guinardó,el Carmel,41.42138,2.15493
28710733,57271239,Gràcia,la Salut,41.40901,2.1501
28716949,177984891,Ciutat Vella,el Raval,41.38118,2.17183
28719074,4714408,Sant Martí,Sant Martí de Provençals,41.41514,2.19663
28734977,212618442,Gràcia,la Salut,41.41055,2.15328
28750603,216841922,Sants-Montjuïc,el Poble Sec,41.37286,2.16156
28754017,15125253,Eixample,Sant Antoni,41.37749,2.15383
28754346,979782,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38653,2.17983
28760751,14795865,Sant Andreu,Sant Andreu,41.42944,2.18553
28769674,4714408,Sant Martí,Sant Martí de Provençals,41.41635,2.19739
28770550,4714408,Sant Martí,Sant Martí de Provençals,41.4152,2.19592
28773204,199704175,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39465,2.14183
28777498,2041639,Sants-Montjuïc,el Poble Sec,41.3731,2.16464
28780609,41812656,Ciutat Vella,el Raval,41.38028,2.17272
28794672,98483397,Sants-Montjuïc,el Poble Sec,41.37312,2.16502
28795000,132345829,Sants-Montjuïc,el Poble Sec,41.37322,2.16003
28795179,192039266,Ciutat Vella,el Barri Gòtic,41.38331,2.17344
28795425,3911721,Sants-Montjuïc,el Poble Sec,41.37133,2.16621
28797042,217071498,Ciutat Vella,el Raval,41.3798,2.16518
28797980,217071498,Ciutat Vella,el Raval,41.3812,2.16408
28798295,217071498,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39919,2.15074
28799105,217071498,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39993,2.14995
28801439,3328813,Eixample,la Nova Esquerra de l'Eixample,41.38091,2.1487
28802594,217195128,Sant Martí,Sant Martí de Provençals,41.41787,2.19472
28806432,217200403,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38469,2.18465
28810063,217285537,Sant Martí,el Poblenou,41.40048,2.2056
28811245,217295252,Ciutat Vella,el Barri Gòtic,41.3847,2.173
28823036,217357521,Eixample,la Dreta de l'Eixample,41.39086,2.17921
28825704,217375844,Sant Martí,el Camp de l'Arpa del Clot,41.41013,2.18253
28827988,186041843,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3884,2.17762
28829493,217071498,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40003,2.14949
28830732,16628630,Eixample,la Nova Esquerra de l'Eixample,41.378,2.14836
28832203,217071498,Sants-Montjuïc,el Poble Sec,41.37343,2.16788
28832532,217071498,Sants-Montjuïc,el Poble Sec,41.37433,2.16821
28839354,214616851,Sant Andreu,la Sagrera,41.4193,2.19027
28850754,5729069,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40378,2.17088
28853367,58090731,Eixample,la Dreta de l'Eixample,41.40122,2.16905
28853622,2509252,Ciutat Vella,el Raval,41.3784,2.17318
28853738,139887228,Ciutat Vella,el Raval,41.38008,2.16669
28855380,217563946,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40378,2.14286
28856441,157746231,Eixample,Sant Antoni,41.37543,2.16246
28856642,10547296,Eixample,la Dreta de l'Eixample,41.39358,2.15837
28856978,157746231,Eixample,el Fort Pienc,41.39372,2.1802
28858600,157746231,Gràcia,la Vila de Gràcia,41.40102,2.16167
28858840,202848558,Eixample,la Sagrada Família,41.4105,2.17619
28858992,212751454,Ciutat Vella,la Barceloneta,41.37927,2.18761
28859035,157746231,Sants-Montjuïc,el Poble Sec,41.37433,2.15704
28859799,157746231,Eixample,la Sagrada Família,41.40578,2.17474
28860162,50791942,Ciutat Vella,el Raval,41.37886,2.17342
28861810,171684225,Eixample,l'Antiga Esquerra de l'Eixample,41.38759,2.15622
28867203,217200403,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38425,2.18411
28867634,217200403,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3833,2.18265
28874308,132198573,Horta-Guinardó,el Carmel,41.4207,2.15249
28879418,51730097,Eixample,Sant Antoni,41.38227,2.16112
28887227,180855112,Ciutat Vella,el Raval,41.37869,2.17092
28888447,217367843,Sant Andreu,Sant Andreu,41.43358,2.18802
28890995,171684225,Eixample,l'Antiga Esquerra de l'Eixample,41.38838,2.15326
28904599,180855112,Ciutat Vella,el Raval,41.37911,2.17133
28905306,83451267,Sants-Montjuïc,Hostafrancs,41.37618,2.14646
28907495,12528885,Ciutat Vella,el Barri Gòtic,41.38096,2.1753
28911219,217922575,Ciutat Vella,el Raval,41.38429,2.16965
28921366,7794028,Eixample,la Dreta de l'Eixample,41.39219,2.17637
28922772,182240945,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.16052
28923740,2750390,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40409,2.14626
28925776,157746231,Gràcia,la Vila de Gràcia,41.40662,2.15917
28926167,218033587,Horta-Guinardó,la Teixonera,41.42249,2.14545
28927033,135791982,Eixample,la Sagrada Família,41.4062,2.17662
28928898,132430577,Sant Martí,el Parc i la Llacuna del Poblenou,41.39468,2.1878
28929809,182169212,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38598,2.18136
28930032,14795865,Sant Andreu,Sant Andreu,41.43106,2.1866
28933221,157247039,Eixample,la Sagrada Família,41.40364,2.18181
28937284,58840794,Eixample,la Sagrada Família,41.40294,2.17157
28954425,6029581,Sarrià-Sant Gervasi,Sarrià,41.40189,2.10912
28955248,130160811,Eixample,la Sagrada Família,41.4034,2.1743
28957367,218270196,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40467,2.1657
28959328,217922575,Ciutat Vella,el Raval,41.38269,2.171
28959695,217922575,Ciutat Vella,el Raval,41.38284,2.17104
28959815,8165066,Horta-Guinardó,Horta,41.43786,2.15556
28969462,620454,Ciutat Vella,el Barri Gòtic,41.38133,2.17515
28969568,17859387,Eixample,la Nova Esquerra de l'Eixample,41.38167,2.14934
28972389,27203628,Eixample,Sant Antoni,41.37662,2.16003
28972600,8364453,Sants-Montjuïc,Sants,41.37303,2.13329
28977508,132620936,Ciutat Vella,el Barri Gòtic,41.38105,2.17605
28978288,6013853,Ciutat Vella,el Raval,41.38124,2.16368
28979315,6013853,Ciutat Vella,el Raval,41.37948,2.16367
28980635,106937585,Eixample,l'Antiga Esquerra de l'Eixample,41.39292,2.15101
28981685,58996772,Horta-Guinardó,el Guinardó,41.42452,2.17485
28982228,7621238,Ciutat Vella,el Raval,41.37906,2.17204
28983497,188356792,Sant Martí,el Besòs i el Maresme,41.4147,2.21371
28984726,28042584,Gràcia,la Vila de Gràcia,41.39974,2.15833
28985006,188356792,Sant Martí,el Besòs i el Maresme,41.41392,2.21246
28986415,11230232,Ciutat Vella,el Raval,41.3808,2.17337
28992698,215424287,Ciutat Vella,el Barri Gòtic,41.38054,2.18076
28996314,218551225,Sant Martí,Sant Martí de Provençals,41.41875,2.19912
28997647,192734381,Eixample,el Fort Pienc,41.40132,2.18329
28998265,218562502,Sants-Montjuïc,el Poble Sec,41.37348,2.16367
29002400,13530812,Eixample,l'Antiga Esquerra de l'Eixample,41.38357,2.15972
29003496,218478110,Eixample,la Dreta de l'Eixample,41.38856,2.17034
29004800,85425783,Sant Andreu,Navas,41.41705,2.18929
29005398,48171832,Sants-Montjuïc,la Font de la Guatlla,41.37001,2.14418
29005761,218617072,Nou Barris,Vilapicina i la Torre Llobeta,41.4294,2.16791
29006349,189860417,Eixample,l'Antiga Esquerra de l'Eixample,41.39174,2.14466
29006433,218622053,Horta-Guinardó,el Guinardó,41.42095,2.17596
29008392,218622354,Ciutat Vella,la Barceloneta,41.38013,2.18987
29018308,2952555,Ciutat Vella,el Raval,41.37892,2.17161
29018663,143005174,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39009,2.17969
29019082,2952555,Ciutat Vella,el Raval,41.37774,2.17068
29019820,98142469,Ciutat Vella,el Raval,41.37774,2.17188
29021073,137553422,Ciutat Vella,el Raval,41.38061,2.17369
29023994,182022623,Sant Martí,el Besòs i el Maresme,41.41237,2.21637
29024241,47171261,Ciutat Vella,la Barceloneta,41.37941,2.19152
29025808,48171832,Sants-Montjuïc,la Font de la Guatlla,41.37002,2.14388
29026544,3185706,Ciutat Vella,el Barri Gòtic,41.38685,2.17283
29026668,158023606,Eixample,la Dreta de l'Eixample,41.39582,2.16608
29030221,218785807,Horta-Guinardó,la Font d'en Fargues,41.42641,2.1708
29036491,214676718,Ciutat Vella,el Barri Gòtic,41.38125,2.17335
29045450,218891011,Ciutat Vella,el Barri Gòtic,41.37944,2.17724
29045607,218891792,Ciutat Vella,el Barri Gòtic,41.38148,2.17766
29045788,4459553,Gràcia,la Vila de Gràcia,41.40291,2.15156
29046312,70106729,Gràcia,Vallcarca i els Penitents,41.41966,2.13828
29047377,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39164,2.15714
